"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wosp"
"29193","Northern","Tracking",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-21431.2092320333,216.600030000001
"29194","Northern","Tracking",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-20470.5642320333,1177.24503
"29195","Northern","Tracking",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-20124.9192320333,1522.89003
"29196","Northern","Tracking",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-20394.2742320333,1253.53503
"29197","Southern","Fixed",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-11604.1196023095,872.085030000002
"29198","Southern","Fixed",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-11451.5396023095,1024.66503
"29199","Southern","Fixed",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12259.6046023095,216.600030000001
"29200","Southern","Fixed",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-11298.9596023095,1177.24503
"29201","Southern","Fixed",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10953.3146023095,1522.89003
"29202","Southern","Fixed",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-11222.6696023095,1253.53503
"29203","Southern","Fixed",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-16874.3297732045,872.085030000002
"29204","Southern","Fixed",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-16721.7497732045,1024.66503
"29205","Southern","Fixed",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-17529.8147732045,216.600030000001
"29206","Southern","Fixed",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-16569.1697732045,1177.24503
"29207","Southern","Fixed",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16223.5247732045,1522.89003
"29208","Southern","Fixed",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-16492.8797732045,1253.53503
"29209","Southern","Fixed",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-26730.3072356576,872.085030000002
"29210","Southern","Fixed",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-26577.7272356576,1024.66503
"29211","Southern","Fixed",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27385.7922356576,216.600030000001
"29212","Southern","Fixed",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-26425.1472356576,1177.24503
"29213","Southern","Fixed",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26079.5022356576,1522.89003
"29214","Southern","Fixed",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-26348.8572356576,1253.53503
"29215","Southern","Tracking",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-11193.959695525,872.085030000002
"29216","Southern","Tracking",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-11041.3796955249,1024.66503
"29217","Southern","Tracking",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-11849.444695525,216.600030000001
"29218","Southern","Tracking",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-10888.799695525,1177.24503
"29219","Southern","Tracking",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10543.154695525,1522.89003
"29220","Southern","Tracking",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-10812.509695525,1253.53503
"29221","Southern","Tracking",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-15061.0619637791,872.085030000002
"29222","Southern","Tracking",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-14908.4819637791,1024.66503
"29223","Southern","Tracking",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-15716.5469637791,216.600030000001
"29224","Southern","Tracking",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-14755.9019637791,1177.24503
"29225","Southern","Tracking",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-14410.2569637791,1522.89003
"29226","Southern","Tracking",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-14679.6119637791,1253.53503
"29227","Southern","Tracking",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-18928.1642320333,872.085030000002
"29228","Southern","Tracking",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-18775.5842320333,1024.66503
"29229","Southern","Tracking",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-19583.6492320333,216.600030000001
"29230","Southern","Tracking",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-18623.0042320333,1177.24503
"29231","Southern","Tracking",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-18277.3592320333,1522.89003
"29232","Southern","Tracking",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-18546.7142320333,1253.53503
"29233","Black Belt","Fixed",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-13171.4367836772,872.085030000002
"29234","Black Belt","Fixed",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-13018.8567836772,1024.66503
"29235","Black Belt","Fixed",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-13826.9217836772,216.600030000001
"29236","Black Belt","Fixed",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-12866.2767836772,1177.24503
"29237","Black Belt","Fixed",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-12520.6317836772,1522.89003
"29238","Black Belt","Fixed",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-12789.9867836772,1253.53503
"29239","Black Belt","Fixed",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-19027.2258624495,872.085030000002
"29240","Black Belt","Fixed",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-18874.6458624495,1024.66503
"29241","Black Belt","Fixed",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-19682.7108624495,216.600030000001
"29242","Black Belt","Fixed",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-18722.0658624495,1177.24503
"29243","Black Belt","Fixed",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-18376.4208624495,1522.89003
"29244","Black Belt","Fixed",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-18645.7758624495,1253.53503
"29245","Black Belt","Fixed",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-29978.3119318418,872.085030000002
"29246","Black Belt","Fixed",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-29825.7319318418,1024.66503
"29247","Black Belt","Fixed",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-30633.7969318418,216.600030000001
"29248","Black Belt","Fixed",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-29673.1519318418,1177.24503
"29249","Black Belt","Fixed",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-29327.5069318418,1522.89003
"29250","Black Belt","Fixed",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-29596.8619318418,1253.53503
"29251","Black Belt","Tracking",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-12882.2435539166,872.085030000002
"29252","Black Belt","Tracking",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-12729.6635539166,1024.66503
"29253","Black Belt","Tracking",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-13537.7285539166,216.600030000001
"29254","Black Belt","Tracking",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-12577.0835539166,1177.24503
"29255","Black Belt","Tracking",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-12231.4385539166,1522.89003
"29256","Black Belt","Tracking",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-12500.7935539166,1253.53503
"29257","Black Belt","Tracking",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-17179.0238519768,872.085030000002
"29258","Black Belt","Tracking",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-17026.4438519768,1024.66503
"29259","Black Belt","Tracking",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-17834.5088519768,216.600030000001
"29260","Black Belt","Tracking",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-16873.8638519768,1177.24503
"29261","Black Belt","Tracking",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-16528.2188519768,1522.89003
"29262","Black Belt","Tracking",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-16797.5738519768,1253.53503
"29263","Black Belt","Tracking",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-21475.804150037,872.085030000002
"29264","Black Belt","Tracking",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-21323.224150037,1024.66503
"29265","Black Belt","Tracking",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-22131.289150037,216.600030000001
"29266","Black Belt","Tracking",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-21170.644150037,1177.24503
"29267","Black Belt","Tracking",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-20824.999150037,1522.89003
"29268","Black Belt","Tracking",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-21094.354150037,1253.53503
"29269","Central","Fixed",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-13669.3517836772,872.085030000002
"29270","Central","Fixed",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-13516.7717836772,1024.66503
"29271","Central","Fixed",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-14324.8367836772,216.600030000001
"29272","Central","Fixed",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-13364.1917836772,1177.24503
"29273","Central","Fixed",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-13018.5467836772,1522.89003
"29274","Central","Fixed",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-13287.9017836772,1253.53503
"29275","Central","Fixed",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-19525.1408624495,872.085030000002
"29276","Central","Fixed",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-19372.5608624495,1024.66503
"29277","Central","Fixed",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-20180.6258624495,216.600030000001
"29278","Central","Fixed",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-19219.9808624495,1177.24503
"29279","Central","Fixed",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-18874.3358624495,1522.89003
"29280","Central","Fixed",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-19143.6908624495,1253.53503
"29281","Central","Fixed",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-30476.2269318418,872.085030000002
"29282","Central","Fixed",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-30323.6469318418,1024.66503
"29283","Central","Fixed",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-31131.7119318418,216.600030000001
"29284","Central","Fixed",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-30171.0669318418,1177.24503
"29285","Central","Fixed",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-29825.4219318418,1522.89003
"29286","Central","Fixed",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-30094.7769318418,1253.53503
"29287","Central","Tracking",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-13445.3335539166,872.085030000002
"29288","Central","Tracking",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-13292.7535539166,1024.66503
"29289","Central","Tracking",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-14100.8185539166,216.600030000001
"29290","Central","Tracking",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-13140.1735539166,1177.24503
"29291","Central","Tracking",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-12794.5285539166,1522.89003
"29292","Central","Tracking",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-13063.8835539166,1253.53503
"29293","Central","Tracking",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-17742.1138519768,872.085030000002
"29294","Central","Tracking",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-17589.5338519768,1024.66503
"29295","Central","Tracking",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-18397.5988519768,216.600030000001
"29296","Central","Tracking",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-17436.9538519768,1177.24503
"29297","Central","Tracking",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-17091.3088519768,1522.89003
"29298","Central","Tracking",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-17360.6638519768,1253.53503
"29299","Central","Tracking",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-22038.894150037,872.085030000002
"29300","Central","Tracking",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-21886.314150037,1024.66503
"29301","Central","Tracking",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-22694.379150037,216.600030000001
"29302","Central","Tracking",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-21733.734150037,1177.24503
"29303","Central","Tracking",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-21388.089150037,1522.89003
"29304","Central","Tracking",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-21657.444150037,1253.53503
"29305","Northern","Fixed",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-14432.1467836772,872.085030000002
"29306","Northern","Fixed",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-14279.5667836772,1024.66503
"29307","Northern","Fixed",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-15087.6317836772,216.600030000001
"29308","Northern","Fixed",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-14126.9867836772,1177.24503
"29309","Northern","Fixed",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-13781.3417836772,1522.89003
"29310","Northern","Fixed",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-14050.6967836772,1253.53503
"29311","Northern","Fixed",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-20287.9358624495,872.085030000002
"29312","Northern","Fixed",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-20135.3558624495,1024.66503
"29313","Northern","Fixed",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-20943.4208624495,216.600030000001
"29314","Northern","Fixed",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-19982.7758624495,1177.24503
"29315","Northern","Fixed",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-19637.1308624495,1522.89003
"29316","Northern","Fixed",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-19906.4858624495,1253.53503
"29317","Northern","Fixed",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-31239.0219318418,872.085030000002
"29318","Northern","Fixed",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-31086.4419318418,1024.66503
"29319","Northern","Fixed",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-31894.5069318418,216.600030000001
"29320","Northern","Fixed",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-30933.8619318418,1177.24503
"29321","Northern","Fixed",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-30588.2169318418,1522.89003
"29322","Northern","Fixed",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-30857.5719318418,1253.53503
"29323","Northern","Tracking",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-14587.4635539166,872.085030000002
"29324","Northern","Tracking",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-14434.8835539166,1024.66503
"29325","Northern","Tracking",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-15242.9485539166,216.600030000001
"29326","Northern","Tracking",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-14282.3035539166,1177.24503
"29327","Northern","Tracking",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-13936.6585539166,1522.89003
"29328","Northern","Tracking",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-14206.0135539166,1253.53503
"29329","Northern","Tracking",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-18884.2438519768,872.085030000002
"29330","Northern","Tracking",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-18731.6638519768,1024.66503
"29331","Northern","Tracking",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-19539.7288519768,216.600030000001
"29332","Northern","Tracking",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-18579.0838519768,1177.24503
"29333","Northern","Tracking",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-18233.4388519768,1522.89003
"29334","Northern","Tracking",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-18502.7938519768,1253.53503
"29335","Northern","Tracking",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-23181.024150037,872.085030000002
"29336","Northern","Tracking",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-23028.444150037,1024.66503
"29337","Northern","Tracking",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-23836.509150037,216.600030000001
"29338","Northern","Tracking",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-22875.864150037,1177.24503
"29339","Northern","Tracking",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-22530.219150037,1522.89003
"29340","Northern","Tracking",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-22799.574150037,1253.53503
"29341","Southern","Fixed",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-12990.3217836772,872.085030000002
"29342","Southern","Fixed",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-12837.7417836772,1024.66503
"29343","Southern","Fixed",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-13645.8067836772,216.600030000001
"29344","Southern","Fixed",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-12685.1617836772,1177.24503
"29345","Southern","Fixed",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-12339.5167836772,1522.89003
"29346","Southern","Fixed",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-12608.8717836772,1253.53503
"29347","Southern","Fixed",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-18846.1108624495,872.085030000002
"29348","Southern","Fixed",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-18693.5308624495,1024.66503
"29349","Southern","Fixed",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-19501.5958624495,216.600030000001
"29350","Southern","Fixed",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-18540.9508624495,1177.24503
"29351","Southern","Fixed",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-18195.3058624495,1522.89003
"29352","Southern","Fixed",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-18464.6608624495,1253.53503
"29353","Southern","Fixed",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-29797.1969318418,872.085030000002
"29354","Southern","Fixed",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-29644.6169318418,1024.66503
"29355","Southern","Fixed",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-30452.6819318418,216.600030000001
"29356","Southern","Fixed",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-29492.0369318418,1177.24503
"29357","Southern","Fixed",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-29146.3919318418,1522.89003
"29358","Southern","Fixed",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-29415.7469318418,1253.53503
"29359","Southern","Tracking",0.7,590,0.055,4,4.6,872.085030000002,1.6,4920,-12534.5885539166,872.085030000002
"29360","Southern","Tracking",0.7,590,0.055,5,4.6,1024.66503,1.2,3690,-12382.0085539166,1024.66503
"29361","Southern","Tracking",0.7,590,0.055,6,4.6,216.600030000001,0.9,2767.5,-13190.0735539166,216.600030000001
"29362","Southern","Tracking",0.7,590,0.055,7,4.6,1177.24503,0.8,2460,-12229.4285539166,1177.24503
"29363","Southern","Tracking",0.7,590,0.055,8,4.6,1522.89003,0.7,2152.5,-11883.7835539166,1522.89003
"29364","Southern","Tracking",0.7,590,0.055,9,4.6,1253.53503,0.6,1845,-12153.1385539166,1253.53503
"29365","Southern","Tracking",0.7,590,0.055,4,6.4,872.085030000002,1.6,4920,-16831.3688519768,872.085030000002
"29366","Southern","Tracking",0.7,590,0.055,5,6.4,1024.66503,1.2,3690,-16678.7888519768,1024.66503
"29367","Southern","Tracking",0.7,590,0.055,6,6.4,216.600030000001,0.9,2767.5,-17486.8538519768,216.600030000001
"29368","Southern","Tracking",0.7,590,0.055,7,6.4,1177.24503,0.8,2460,-16526.2088519768,1177.24503
"29369","Southern","Tracking",0.7,590,0.055,8,6.4,1522.89003,0.7,2152.5,-16180.5638519768,1522.89003
"29370","Southern","Tracking",0.7,590,0.055,9,6.4,1253.53503,0.6,1845,-16449.9188519768,1253.53503
"29371","Southern","Tracking",0.7,590,0.055,4,8.2,872.085030000002,1.6,4920,-21128.149150037,872.085030000002
"29372","Southern","Tracking",0.7,590,0.055,5,8.2,1024.66503,1.2,3690,-20975.569150037,1024.66503
"29373","Southern","Tracking",0.7,590,0.055,6,8.2,216.600030000001,0.9,2767.5,-21783.634150037,216.600030000001
"29374","Southern","Tracking",0.7,590,0.055,7,8.2,1177.24503,0.8,2460,-20822.989150037,1177.24503
"29375","Southern","Tracking",0.7,590,0.055,8,8.2,1522.89003,0.7,2152.5,-20477.344150037,1522.89003
"29376","Southern","Tracking",0.7,590,0.055,9,8.2,1253.53503,0.6,1845,-20746.699150037,1253.53503
"29377","Black Belt","Fixed",0.75,649,0.055,4,4.6,872.085030000002,1.6,4920,-14575.7889650449,872.085030000002
"29378","Black Belt","Fixed",0.75,649,0.055,5,4.6,1024.66503,1.2,3690,-14423.2089650449,1024.66503
"29379","Black Belt","Fixed",0.75,649,0.055,6,4.6,216.600030000001,0.9,2767.5,-15231.2739650449,216.600030000001
"29380","Black Belt","Fixed",0.75,649,0.055,7,4.6,1177.24503,0.8,2460,-14270.6289650449,1177.24503
"29381","Black Belt","Fixed",0.75,649,0.055,8,4.6,1522.89003,0.7,2152.5,-13924.9839650449,1522.89003
"29382","Black Belt","Fixed",0.75,649,0.055,9,4.6,1253.53503,0.6,1845,-14194.3389650449,1253.53503
"29383","Black Belt","Fixed",0.75,649,0.055,4,6.4,872.085030000002,1.6,4920,-21017.1569516944,872.085030000002
"29384","Black Belt","Fixed",0.75,649,0.055,5,6.4,1024.66503,1.2,3690,-20864.5769516944,1024.66503
"29385","Black Belt","Fixed",0.75,649,0.055,6,6.4,216.600030000001,0.9,2767.5,-21672.6419516944,216.600030000001
"29386","Black Belt","Fixed",0.75,649,0.055,7,6.4,1177.24503,0.8,2460,-20711.9969516944,1177.24503
"29387","Black Belt","Fixed",0.75,649,0.055,8,6.4,1522.89003,0.7,2152.5,-20366.3519516944,1522.89003
"29388","Black Belt","Fixed",0.75,649,0.055,9,6.4,1253.53503,0.6,1845,-20635.7069516944,1253.53503
"29389","Black Belt","Fixed",0.75,649,0.055,4,8.2,872.085030000002,1.6,4920,-33063.351628026,872.085030000002
"29390","Black Belt","Fixed",0.75,649,0.055,5,8.2,1024.66503,1.2,3690,-32910.7716280259,1024.66503
"29391","Black Belt","Fixed",0.75,649,0.055,6,8.2,216.600030000001,0.9,2767.5,-33718.836628026,216.600030000001
"29392","Black Belt","Fixed",0.75,649,0.055,7,8.2,1177.24503,0.8,2460,-32758.191628026,1177.24503
"29393","Black Belt","Fixed",0.75,649,0.055,8,8.2,1522.89003,0.7,2152.5,-32412.5466280259,1522.89003
