"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.0461.3Southern",6214.02,6214.02,6214.02,6214.02,6214.02,6214.02,4674.88,4197.6,3305.03,4723.74,4373.53,4023.32,55.56,-1853.56,-5423.85,251.55,-1149.3,-2550.14,-4564.19,-7905.14,-14153.15,-4221.72,-6673.2,-9124.67,-7643.58,-11939.09,-19972.24,-7203.45,-10355.34,-13507.24,-9183.28,-13956.06,-22881.79,-8694.24,-12196.35,-15698.46,-12262.67,-17990.01,-28700.89,-11676.01,-15878.54,-20081.07,-12262.67,-17990.01,-28700.89,-11676.01,-15878.54,-20081.07
"0.0291.3Southern",18206.52,18206.52,18206.52,18206.52,18206.52,18206.52,15849.34,15372.06,14479.49,15765.5,15415.29,15065.08,8776.72,6867.6,3297.31,8441.67,7040.82,5639.98,1703.85,-1637.1,-7885.11,1117.22,-1334.26,-3785.73,-3011.14,-7306.65,-15339.8,-3765.49,-6917.38,-10069.28,-5368.64,-10141.42,-19067.15,-6206.8,-9708.91,-13211.02,-10083.63,-15810.97,-26521.85,-11089.53,-15292.06,-19494.59,-10083.63,-15810.97,-26521.85,-11089.53,-15292.06,-19494.59
"0.0391.3Southern",18206.52,18206.52,18206.52,18206.52,18206.52,18206.52,16258.36,15781.08,14888.51,16240.87,15890.66,15540.45,10412.39,8503.27,4932.98,10342.86,8942.01,7541.17,4566.08,1225.13,-5022.88,4444,1992.52,-458.95,668.89,-3626.62,-11659.77,511.78,-2640.11,-5792.01,-1279.71,-6052.49,-14978.22,-1454.27,-4956.38,-8458.49,-5176.9,-10904.24,-21615.12,-5386.52,-9589.05,-13791.58,-5176.9,-10904.24,-21615.12,-5386.52,-9589.05,-13791.58
"0.0491.3Southern",18206.52,18206.52,18206.52,18206.52,18206.52,18206.52,16667.38,16190.1,15297.53,16716.24,16366.03,16015.82,12048.06,10138.94,6568.65,12244.05,10843.2,9442.36,7428.31,4087.36,-2160.65,7770.78,5319.3,2867.83,4348.92,53.41,-7979.74,4789.05,1637.16,-1514.74,2809.22,-1963.56,-10889.29,3298.26,-203.85,-3705.96,-270.17,-5997.51,-16708.39,316.49,-3886.04,-8088.57,-270.17,-5997.51,-16708.39,316.49,-3886.04,-8088.57
"0.0231.4Southern",-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-7558.8,-8036.08,-8928.65,-7642.65,-7992.86,-8343.07,-14631.43,-16540.54,-20110.83,-14966.48,-16367.32,-17768.17,-21704.29,-25045.24,-31293.25,-22290.92,-24742.4,-27193.88,-26419.29,-30714.79,-38747.95,-27173.63,-30325.53,-33477.43,-28776.78,-33549.57,-42475.3,-29614.94,-33117.05,-36619.16,-33491.78,-39219.12,-49929.99,-34497.68,-38700.21,-42902.74,-33491.78,-39219.12,-49929.99,-34497.68,-38700.21,-42902.74
"0.0331.4Southern",-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-7149.78,-7627.06,-8519.63,-7167.28,-7517.49,-7867.7,-12995.76,-14904.87,-18475.16,-13065.29,-14466.13,-15866.98,-18842.06,-22183.01,-28431.02,-18964.14,-21415.62,-23867.1,-22739.26,-27034.76,-35067.92,-22896.36,-26048.26,-29200.16,-24687.85,-29460.64,-38386.37,-24862.41,-28364.52,-31866.63,-28585.05,-34312.39,-45023.26,-28794.67,-32997.2,-37199.73,-28585.05,-34312.39,-45023.26,-28794.67,-32997.2,-37199.73
"0.0431.4Southern",-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-5201.62,-6740.76,-7218.04,-8110.61,-6691.91,-7042.12,-7392.33,-11360.09,-13269.2,-16839.49,-11164.1,-12564.94,-13965.79,-15979.83,-19320.78,-25568.79,-15637.36,-18088.84,-20540.32,-19059.23,-23354.73,-31387.89,-18619.09,-21770.99,-24922.89,-20598.92,-25371.71,-34297.44,-20109.88,-23611.99,-27114.1,-23678.32,-29405.66,-40116.53,-23091.66,-27294.19,-31496.72,-23678.32,-29405.66,-40116.53,-23091.66,-27294.19,-31496.72
"0.0261.4Southern",7713.38,7713.38,7713.38,7713.38,7713.38,7713.38,5356.2,4878.92,3986.35,5272.35,4922.14,4571.93,-1716.43,-3625.54,-7195.83,-2051.48,-3452.32,-4853.17,-8789.29,-12130.24,-18378.25,-9375.92,-11827.4,-14278.88,-13504.29,-17799.79,-25832.95,-14258.63,-17410.53,-20562.43,-15861.78,-20634.57,-29560.3,-16699.94,-20202.05,-23704.16,-20576.78,-26304.12,-37014.99,-21582.68,-25785.21,-29987.74,-20576.78,-26304.12,-37014.99,-21582.68,-25785.21,-29987.74
"0.0361.4Southern",7713.38,7713.38,7713.38,7713.38,7713.38,7713.38,5765.22,5287.94,4395.37,5747.72,5397.51,5047.3,-80.76,-1989.87,-5560.16,-150.29,-1551.13,-2951.98,-5927.06,-9268.01,-15516.02,-6049.14,-8500.62,-10952.1,-9824.26,-14119.76,-22152.92,-9981.36,-13133.26,-16285.16,-11772.85,-16545.64,-25471.37,-11947.41,-15449.52,-18951.63,-15670.05,-21397.39,-32108.26,-15879.67,-20082.2,-24284.73,-15670.05,-21397.39,-32108.26,-15879.67,-20082.2,-24284.73
"0.0461.4Southern",7713.38,7713.38,7713.38,7713.38,7713.38,7713.38,6174.24,5696.96,4804.39,6223.09,5872.88,5522.67,1554.91,-354.2,-3924.49,1750.9,350.06,-1050.79,-3064.83,-6405.78,-12653.79,-2722.36,-5173.84,-7625.32,-6144.23,-10439.73,-18472.89,-5704.09,-8855.99,-12007.89,-7683.92,-12456.71,-21382.44,-7194.88,-10696.99,-14199.1,-10763.32,-16490.66,-27201.53,-10176.66,-14379.19,-18581.72,-10763.32,-16490.66,-27201.53,-10176.66,-14379.19,-18581.72
"0.0291.4Southern",20628.38,20628.38,20628.38,20628.38,20628.38,20628.38,18271.2,17793.92,16901.35,18187.35,17837.14,17486.93,11198.57,9289.46,5719.17,10863.52,9462.68,8061.83,4125.71,784.76,-5463.25,3539.08,1087.6,-1363.88,-589.29,-4884.79,-12917.95,-1343.63,-4495.53,-7647.43,-2946.78,-7719.57,-16645.3,-3784.94,-7287.05,-10789.16,-7661.78,-13389.12,-24099.99,-8667.68,-12870.21,-17072.74,-7661.78,-13389.12,-24099.99,-8667.68,-12870.21,-17072.74
"0.0391.4Southern",20628.38,20628.38,20628.38,20628.38,20628.38,20628.38,18680.22,18202.94,17310.37,18662.72,18312.51,17962.3,12834.24,10925.13,7354.84,12764.71,11363.87,9963.02,6987.94,3646.99,-2601.02,6865.86,4414.38,1962.9,3090.74,-1204.76,-9237.92,2933.64,-218.26,-3370.16,1142.15,-3630.64,-12556.37,967.59,-2534.52,-6036.63,-2755.05,-8482.39,-19193.26,-2964.67,-7167.2,-11369.73,-2755.05,-8482.39,-19193.26,-2964.67,-7167.2,-11369.73
"0.0491.4Southern",20628.38,20628.38,20628.38,20628.38,20628.38,20628.38,19089.24,18611.96,17719.39,19138.09,18787.88,18437.67,14469.91,12560.8,8990.51,14665.9,13265.06,11864.21,9850.17,6509.22,261.21,10192.64,7741.16,5289.68,6770.77,2475.27,-5557.89,7210.91,4059.01,907.11,5231.08,458.29,-8467.44,5720.12,2218.01,-1284.1,2151.68,-3575.66,-14286.53,2738.34,-1464.19,-5666.72,2151.68,-3575.66,-14286.53,2738.34,-1464.19,-5666.72
"0.0231.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-6981.95,-7459.23,-8351.8,-7065.79,-7416,-7766.21,-14054.57,-15963.69,-19533.98,-14389.62,-15790.47,-17191.31,-21127.44,-24468.39,-30716.4,-21714.07,-24165.55,-26617.02,-25842.43,-30137.94,-38171.09,-26596.78,-29748.67,-32900.57,-28199.93,-32972.71,-41898.44,-29038.09,-32540.2,-36042.31,-32914.92,-38642.26,-49353.14,-33920.82,-38123.35,-42325.88,-32914.92,-38642.26,-49353.14,-33920.82,-38123.35,-42325.88
"0.0331.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-6572.93,-7050.21,-7942.78,-6590.42,-6940.63,-7290.84,-12418.9,-14328.02,-17898.31,-12488.43,-13889.28,-15290.12,-18265.21,-21606.16,-27854.17,-18387.29,-20838.77,-23290.24,-22162.4,-26457.91,-34491.06,-22319.51,-25471.4,-28623.3,-24111,-28883.78,-37809.51,-24285.56,-27787.67,-31289.78,-28008.19,-33735.53,-44446.41,-28217.81,-32420.34,-36622.87,-28008.19,-33735.53,-44446.41,-28217.81,-32420.34,-36622.87
"0.0431.5Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-6163.91,-6641.19,-7533.76,-6115.05,-6465.26,-6815.47,-10783.23,-12692.35,-16262.64,-10587.24,-11988.09,-13388.93,-15402.98,-18743.93,-24991.94,-15060.51,-17511.99,-19963.46,-18482.37,-22777.88,-30811.03,-18042.24,-21194.13,-24346.03,-20022.07,-24794.85,-33720.58,-19533.03,-23035.14,-26537.25,-23101.46,-28828.8,-39539.68,-22514.8,-26717.33,-30919.86,-23101.46,-28828.8,-39539.68,-22514.8,-26717.33,-30919.86
"0.0261.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,6855.55,6378.27,5485.7,6771.71,6421.5,6071.29,-217.07,-2126.19,-5696.48,-552.12,-1952.97,-3353.81,-7289.94,-10630.89,-16878.9,-7876.57,-10328.05,-12779.52,-12004.93,-16300.44,-24333.59,-12759.28,-15911.17,-19063.07,-14362.43,-19135.21,-28060.94,-15200.59,-18702.7,-22204.81,-19077.42,-24804.76,-35515.64,-20083.32,-24285.85,-28488.38,-19077.42,-24804.76,-35515.64,-20083.32,-24285.85,-28488.38
"0.0361.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,7264.57,6787.29,5894.72,7247.08,6896.87,6546.66,1418.6,-490.52,-4060.81,1349.07,-51.78,-1452.62,-4427.71,-7768.66,-14016.67,-4549.79,-7001.27,-9452.74,-8324.9,-12620.41,-20653.56,-8482.01,-11633.9,-14785.8,-10273.5,-15046.28,-23972.01,-10448.06,-13950.17,-17452.28,-14170.69,-19898.03,-30608.91,-14380.31,-18582.84,-22785.37,-14170.69,-19898.03,-30608.91,-14380.31,-18582.84,-22785.37
"0.0461.5Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,7673.59,7196.31,6303.74,7722.45,7372.24,7022.03,3054.27,1145.15,-2425.14,3250.26,1849.41,448.57,-1565.48,-4906.43,-11154.44,-1223.01,-3674.49,-6125.96,-4644.87,-8940.38,-16973.53,-4204.74,-7356.63,-10508.53,-6184.57,-10957.35,-19883.08,-5695.53,-9197.64,-12699.75,-9263.96,-14991.3,-25702.18,-8677.3,-12879.83,-17082.36,-9263.96,-14991.3,-25702.18,-8677.3,-12879.83,-17082.36
"0.0291.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,20693.05,20215.77,19323.2,20609.21,20259,19908.79,13620.43,11711.31,8141.02,13285.38,11884.53,10483.69,6547.56,3206.61,-3041.4,5960.93,3509.45,1057.98,1832.57,-2462.94,-10496.09,1078.22,-2073.67,-5225.57,-524.93,-5297.71,-14223.44,-1363.09,-4865.2,-8367.31,-5239.92,-10967.26,-21678.14,-6245.82,-10448.35,-14650.88,-5239.92,-10967.26,-21678.14,-6245.82,-10448.35,-14650.88
"0.0391.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,21102.07,20624.79,19732.22,21084.58,20734.37,20384.16,15256.1,13346.98,9776.69,15186.57,13785.72,12384.88,9409.79,6068.84,-179.17,9287.71,6836.23,4384.76,5512.6,1217.09,-6816.06,5355.49,2203.6,-948.3,3564,-1208.78,-10134.51,3389.44,-112.67,-3614.78,-333.19,-6060.53,-16771.41,-542.81,-4745.34,-8947.87,-333.19,-6060.53,-16771.41,-542.81,-4745.34,-8947.87
"0.0491.5Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,21511.09,21033.81,20141.24,21559.95,21209.74,20859.53,16891.77,14982.65,11412.36,17087.76,15686.91,14286.07,12272.02,8931.07,2683.06,12614.49,10163.01,7711.54,9192.63,4897.12,-3136.03,9632.76,6480.87,3328.97,7652.93,2880.15,-6045.58,8141.97,4639.86,1137.75,4573.54,-1153.8,-11864.68,5160.2,957.67,-3244.86,4573.54,-1153.8,-11864.68,5160.2,957.67,-3244.86
"0.0231.6Southern",-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-6405.09,-6882.37,-7774.94,-6488.94,-6839.15,-7189.36,-13477.72,-15386.83,-18957.12,-13812.77,-15213.61,-16614.46,-20550.58,-23891.53,-30139.54,-21137.21,-23588.69,-26040.17,-25265.58,-29561.08,-37594.24,-26019.92,-29171.82,-32323.72,-27623.07,-32395.86,-41321.59,-28461.23,-31963.34,-35465.45,-32338.07,-38065.41,-48776.28,-33343.97,-37546.5,-41749.03,-32338.07,-38065.41,-48776.28,-33343.97,-37546.5,-41749.03
"0.0331.6Southern",-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-5996.07,-6473.35,-7365.92,-6013.57,-6363.78,-6713.99,-11842.05,-13751.16,-17321.45,-11911.58,-13312.42,-14713.27,-17688.35,-21029.3,-27277.31,-17810.43,-20261.91,-22713.39,-21585.55,-25881.05,-33914.21,-21742.65,-24894.55,-28046.45,-23534.14,-28306.93,-37232.66,-23708.7,-27210.81,-30712.92,-27431.34,-33158.68,-43869.55,-27640.96,-31843.49,-36046.02,-27431.34,-33158.68,-43869.55,-27640.96,-31843.49,-36046.02
"0.0431.6Southern",-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-4047.91,-5587.05,-6064.33,-6956.9,-5538.2,-5888.41,-6238.62,-10206.38,-12115.49,-15685.78,-10010.39,-11411.23,-12812.08,-14826.12,-18167.07,-24415.08,-14483.65,-16935.13,-19386.61,-17905.52,-22201.02,-30234.18,-17465.38,-20617.28,-23769.18,-19445.21,-24218,-33143.73,-18956.17,-22458.28,-25960.39,-22524.61,-28251.95,-38962.82,-21937.95,-26140.48,-30343.01,-22524.61,-28251.95,-38962.82,-21937.95,-26140.48,-30343.01
"0.0261.6Southern",10712.09,10712.09,10712.09,10712.09,10712.09,10712.09,8354.91,7877.63,6985.06,8271.06,7920.85,7570.64,1282.28,-626.83,-4197.12,947.23,-453.61,-1854.46,-5790.58,-9131.53,-15379.54,-6377.21,-8828.69,-11280.17,-10505.58,-14801.08,-22834.24,-11259.92,-14411.82,-17563.72,-12863.07,-17635.86,-26561.59,-13701.23,-17203.34,-20705.45,-17578.07,-23305.41,-34016.28,-18583.97,-22786.5,-26989.03,-17578.07,-23305.41,-34016.28,-18583.97,-22786.5,-26989.03
"0.0361.6Southern",10712.09,10712.09,10712.09,10712.09,10712.09,10712.09,8763.93,8286.65,7394.08,8746.43,8396.22,8046.01,2917.95,1008.84,-2561.45,2848.42,1447.58,46.73,-2928.35,-6269.3,-12517.31,-3050.43,-5501.91,-7953.39,-6825.55,-11121.05,-19154.21,-6982.65,-10134.55,-13286.45,-8774.14,-13546.93,-22472.66,-8948.7,-12450.81,-15952.92,-12671.34,-18398.68,-29109.55,-12880.96,-17083.49,-21286.02,-12671.34,-18398.68,-29109.55,-12880.96,-17083.49,-21286.02
"0.0461.6Southern",10712.09,10712.09,10712.09,10712.09,10712.09,10712.09,9172.95,8695.67,7803.1,9221.8,8871.59,8521.38,4553.62,2644.51,-925.78,4749.61,3348.77,1947.92,-66.12,-3407.07,-9655.08,276.35,-2175.13,-4626.61,-3145.52,-7441.02,-15474.18,-2705.38,-5857.28,-9009.18,-4685.21,-9458,-18383.73,-4196.17,-7698.28,-11200.39,-7764.61,-13491.95,-24202.82,-7177.95,-11380.48,-15583.01,-7764.61,-13491.95,-24202.82,-7177.95,-11380.48,-15583.01
"0.0291.6Southern",25472.09,25472.09,25472.09,25472.09,25472.09,25472.09,23114.91,22637.63,21745.06,23031.06,22680.85,22330.64,16042.28,14133.17,10562.88,15707.23,14306.39,12905.54,8969.42,5628.47,-619.54,8382.79,5931.31,3479.83,4254.42,-41.08,-8074.24,3500.08,348.18,-2803.72,1896.93,-2875.86,-11801.59,1058.77,-2443.34,-5945.45,-2818.07,-8545.41,-19256.28,-3823.97,-8026.5,-12229.03,-2818.07,-8545.41,-19256.28,-3823.97,-8026.5,-12229.03
"0.0391.6Southern",25472.09,25472.09,25472.09,25472.09,25472.09,25472.09,23523.93,23046.65,22154.08,23506.43,23156.22,22806.01,17677.95,15768.84,12198.55,17608.42,16207.58,14806.73,11831.65,8490.7,2242.69,11709.57,9258.09,6806.61,7934.45,3638.95,-4394.21,7777.35,4625.45,1473.55,5985.86,1213.07,-7712.66,5811.3,2309.19,-1192.92,2088.66,-3638.68,-14349.55,1879.04,-2323.49,-6526.02,2088.66,-3638.68,-14349.55,1879.04,-2323.49,-6526.02
"0.0491.6Southern",25472.09,25472.09,25472.09,25472.09,25472.09,25472.09,23932.95,23455.67,22563.1,23981.8,23631.59,23281.38,19313.62,17404.51,13834.22,19509.61,18108.77,16707.92,14693.88,11352.93,5104.92,15036.35,12584.87,10133.39,11614.48,7318.98,-714.18,12054.62,8902.72,5750.82,10074.79,5302,-3623.73,10563.83,7061.72,3559.61,6995.39,1268.05,-9442.82,7582.05,3379.52,-823.01,6995.39,1268.05,-9442.82,7582.05,3379.52,-823.01
"0.0231.7Southern",-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-5828.24,-6305.52,-7198.09,-5912.08,-6262.29,-6612.5,-12900.86,-14809.98,-18380.27,-13235.91,-14636.76,-16037.6,-19973.73,-23314.68,-29562.69,-20560.36,-23011.84,-25463.31,-24688.72,-28984.23,-37017.38,-25443.07,-28594.96,-31746.86,-27046.22,-31819,-40744.73,-27884.38,-31386.49,-34888.6,-31761.21,-37488.55,-48199.43,-32767.11,-36969.64,-41172.17,-31761.21,-37488.55,-48199.43,-32767.11,-36969.64,-41172.17
"0.0331.7Southern",-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-5419.22,-5896.5,-6789.07,-5436.71,-5786.92,-6137.13,-11265.19,-13174.31,-16744.6,-11334.72,-12735.57,-14136.41,-17111.5,-20452.45,-26700.46,-17233.58,-19685.06,-22136.53,-21008.69,-25304.2,-33337.35,-21165.8,-24317.69,-27469.59,-22957.29,-27730.07,-36655.8,-23131.85,-26633.96,-30136.07,-26854.48,-32581.82,-43292.7,-27064.1,-31266.63,-35469.16,-26854.48,-32581.82,-43292.7,-27064.1,-31266.63,-35469.16
"0.0431.7Southern",-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-3471.06,-5010.2,-5487.48,-6380.05,-4961.34,-5311.55,-5661.76,-9629.52,-11538.64,-15108.93,-9433.53,-10834.38,-12235.22,-14249.27,-17590.22,-23838.23,-13906.8,-16358.28,-18809.75,-17328.66,-21624.17,-29657.32,-16888.53,-20040.42,-23192.32,-18868.36,-23641.14,-32566.87,-18379.32,-21881.43,-25383.54,-21947.75,-27675.09,-38385.97,-21361.09,-25563.62,-29766.15,-21947.75,-27675.09,-38385.97,-21361.09,-25563.62,-29766.15
"0.0261.7Southern",12211.44,12211.44,12211.44,12211.44,12211.44,12211.44,9854.26,9376.98,8484.41,9770.42,9420.21,9070,2781.64,872.52,-2697.77,2446.59,1045.74,-355.1,-4291.23,-7632.18,-13880.19,-4877.86,-7329.34,-9780.81,-9006.22,-13301.73,-21334.88,-9760.57,-12912.46,-16064.36,-11363.72,-16136.5,-25062.23,-12201.88,-15703.99,-19206.1,-16078.71,-21806.05,-32516.93,-17084.61,-21287.14,-25489.67,-16078.71,-21806.05,-32516.93,-17084.61,-21287.14,-25489.67
"0.0361.7Southern",12211.44,12211.44,12211.44,12211.44,12211.44,12211.44,10263.28,9786,8893.43,10245.79,9895.58,9545.37,4417.31,2508.19,-1062.1,4347.78,2946.93,1546.09,-1429,-4769.95,-11017.96,-1551.08,-4002.56,-6454.03,-5326.19,-9621.7,-17654.85,-5483.3,-8635.19,-11787.09,-7274.79,-12047.57,-20973.3,-7449.35,-10951.46,-14453.57,-11171.98,-16899.32,-27610.2,-11381.6,-15584.13,-19786.66,-11171.98,-16899.32,-27610.2,-11381.6,-15584.13,-19786.66
"0.0461.7Southern",12211.44,12211.44,12211.44,12211.44,12211.44,12211.44,10672.3,10195.02,9302.45,10721.16,10370.95,10020.74,6052.98,4143.86,573.57,6248.97,4848.12,3447.28,1433.23,-1907.72,-8155.73,1775.7,-675.78,-3127.25,-1646.16,-5941.67,-13974.82,-1206.03,-4357.92,-7509.82,-3185.86,-7958.64,-16884.37,-2696.82,-6198.93,-9701.04,-6265.25,-11992.59,-22703.47,-5678.59,-9881.12,-14083.65,-6265.25,-11992.59,-22703.47,-5678.59,-9881.12,-14083.65
"0.0291.7Southern",27893.94,27893.94,27893.94,27893.94,27893.94,27893.94,25536.76,25059.48,24166.91,25452.92,25102.71,24752.5,18464.14,16555.02,12984.73,18129.09,16728.24,15327.4,11391.27,8050.32,1802.31,10804.64,8353.16,5901.69,6676.28,2380.77,-5652.38,5921.93,2770.04,-381.86,4318.78,-454,-9379.73,3480.62,-21.49,-3523.6,-396.21,-6123.55,-16834.43,-1402.11,-5604.64,-9807.17,-396.21,-6123.55,-16834.43,-1402.11,-5604.64,-9807.17
"0.0391.7Southern",27893.94,27893.94,27893.94,27893.94,27893.94,27893.94,25945.78,25468.5,24575.93,25928.29,25578.08,25227.87,20099.81,18190.69,14620.4,20030.28,18629.43,17228.59,14253.5,10912.55,4664.54,14131.42,11679.94,9228.47,10356.31,6060.8,-1972.35,10199.2,7047.31,3895.41,8407.71,3634.93,-5290.8,8233.15,4731.04,1228.93,4510.52,-1216.82,-11927.7,4300.9,98.37,-4104.16,4510.52,-1216.82,-11927.7,4300.9,98.37,-4104.16
"0.0491.7Southern",27893.94,27893.94,27893.94,27893.94,27893.94,27893.94,26354.8,25877.52,24984.95,26403.66,26053.45,25703.24,21735.48,19826.36,16256.07,21931.47,20530.62,19129.78,17115.73,13774.78,7526.77,17458.2,15006.72,12555.25,14036.34,9740.83,1707.68,14476.47,11324.58,8172.68,12496.64,7723.86,-1201.87,12985.68,9483.57,5981.46,9417.25,3689.91,-7020.97,10003.91,5801.38,1598.85,9417.25,3689.91,-7020.97,10003.91,5801.38,1598.85
"0.0231.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-5251.38,-5728.66,-6621.23,-5335.23,-5685.44,-6035.65,-12324.01,-14233.12,-17803.41,-12659.06,-14059.9,-15460.75,-19396.87,-22737.82,-28985.83,-19983.5,-22434.98,-24886.46,-24111.87,-28407.37,-36440.53,-24866.21,-28018.11,-31170.01,-26469.36,-31242.15,-40167.88,-27307.52,-30809.63,-34311.74,-31184.36,-36911.7,-47622.57,-32190.26,-36392.79,-40595.32,-31184.36,-36911.7,-47622.57,-32190.26,-36392.79,-40595.32
"0.0331.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-4842.36,-5319.64,-6212.21,-4859.86,-5210.07,-5560.28,-10688.34,-12597.45,-16167.74,-10757.87,-12158.71,-13559.56,-16534.64,-19875.59,-26123.6,-16656.72,-19108.2,-21559.68,-20431.84,-24727.34,-32760.5,-20588.94,-23740.84,-26892.74,-22380.43,-27153.22,-36078.95,-22554.99,-26057.1,-29559.21,-26277.63,-32004.97,-42715.84,-26487.25,-30689.78,-34892.31,-26277.63,-32004.97,-42715.84,-26487.25,-30689.78,-34892.31
"0.0431.8Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-4433.34,-4910.62,-5803.19,-4384.49,-4734.7,-5084.91,-9052.67,-10961.78,-14532.07,-8856.68,-10257.52,-11658.37,-13672.41,-17013.36,-23261.37,-13329.94,-15781.42,-18232.9,-16751.81,-21047.31,-29080.47,-16311.67,-19463.57,-22615.47,-18291.5,-23064.29,-31990.02,-17802.46,-21304.57,-24806.68,-21370.9,-27098.24,-37809.11,-20784.24,-24986.77,-29189.3,-21370.9,-27098.24,-37809.11,-20784.24,-24986.77,-29189.3
"0.0261.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,11353.62,10876.34,9983.77,11269.77,10919.56,10569.35,4280.99,2371.88,-1198.41,3945.94,2545.1,1144.25,-2791.87,-6132.82,-12380.83,-3378.5,-5829.98,-8281.46,-7506.87,-11802.37,-19835.53,-8261.21,-11413.11,-14565.01,-9864.36,-14637.15,-23562.88,-10702.52,-14204.63,-17706.74,-14579.36,-20306.7,-31017.57,-15585.26,-19787.79,-23990.32,-14579.36,-20306.7,-31017.57,-15585.26,-19787.79,-23990.32
"0.0361.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,11762.64,11285.36,10392.79,11745.14,11394.93,11044.72,5916.66,4007.55,437.26,5847.13,4446.29,3045.44,70.36,-3270.59,-9518.6,-51.72,-2503.2,-4954.68,-3826.84,-8122.34,-16155.5,-3983.94,-7135.84,-10287.74,-5775.43,-10548.22,-19473.95,-5949.99,-9452.1,-12954.21,-9672.63,-15399.97,-26110.84,-9882.25,-14084.78,-18287.31,-9672.63,-15399.97,-26110.84,-9882.25,-14084.78,-18287.31
"0.0461.8Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,12171.66,11694.38,10801.81,12220.51,11870.3,11520.09,7552.33,5643.22,2072.93,7748.32,6347.48,4946.63,2932.59,-408.36,-6656.37,3275.06,823.58,-1627.9,-146.81,-4442.31,-12475.47,293.33,-2858.57,-6010.47,-1686.5,-6459.29,-15385.02,-1197.46,-4699.57,-8201.68,-4765.9,-10493.24,-21204.11,-4179.24,-8381.77,-12584.3,-4765.9,-10493.24,-21204.11,-4179.24,-8381.77,-12584.3
"0.0291.8Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,27958.62,27481.34,26588.77,27874.77,27524.56,27174.35,20885.99,18976.88,15406.59,20550.94,19150.1,17749.25,13813.13,10472.18,4224.17,13226.5,10775.02,8323.54,9098.13,4802.63,-3230.53,8343.79,5191.89,2039.99,6740.64,1967.85,-6957.88,5902.48,2400.37,-1101.74,2025.64,-3701.7,-14412.57,1019.74,-3182.79,-7385.32,2025.64,-3701.7,-14412.57,1019.74,-3182.79,-7385.32
"0.0391.8Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,28367.64,27890.36,26997.79,28350.14,27999.93,27649.72,22521.66,20612.55,17042.26,22452.13,21051.29,19650.44,16675.36,13334.41,7086.4,16553.28,14101.8,11650.32,12778.16,8482.66,449.5,12621.06,9469.16,6317.26,10829.57,6056.78,-2868.95,10655.01,7152.9,3650.79,6932.37,1205.03,-9505.84,6722.75,2520.22,-1682.31,6932.37,1205.03,-9505.84,6722.75,2520.22,-1682.31
