"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wosp"
"27398","Black Belt","Fixed",0.8,708,0.045,17,6.4,341.36702,0.3,327,-387.293465989742,341.36702
"27399","Black Belt","Fixed",0.8,708,0.045,11,8.2,484.61702,0.6,654,-6689.91522884114,484.61702
"27400","Black Belt","Fixed",0.8,708,0.045,12,8.2,327.86702,0.5,545,-6846.66522884114,327.86702
"27401","Black Belt","Fixed",0.8,708,0.045,13,8.2,872.86702,0.5,545,-6301.66522884114,872.86702
"27402","Black Belt","Fixed",0.8,708,0.045,14,8.2,389.11702,0.4,436,-6785.41522884114,389.11702
"27403","Black Belt","Fixed",0.8,708,0.045,15,8.2,825.11702,0.4,436,-6349.41522884114,825.11702
"27404","Black Belt","Fixed",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-7160.16522884114,14.3670199999997
"27405","Black Belt","Fixed",0.8,708,0.045,17,8.2,341.36702,0.3,327,-6833.16522884114,341.36702
"27406","Black Belt","Tracking",0.8,708,0.045,11,4.6,484.61702,0.6,654,5244.05507636997,484.61702
"27407","Black Belt","Tracking",0.8,708,0.045,12,4.6,327.86702,0.5,545,5087.30507636997,327.86702
"27408","Black Belt","Tracking",0.8,708,0.045,13,4.6,872.86702,0.5,545,5632.30507636997,872.86702
"27409","Black Belt","Tracking",0.8,708,0.045,14,4.6,389.11702,0.4,436,5148.55507636997,389.11702
"27410","Black Belt","Tracking",0.8,708,0.045,15,4.6,825.11702,0.4,436,5584.55507636997,825.11702
"27411","Black Belt","Tracking",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,4773.80507636997,14.3670199999997
"27412","Black Belt","Tracking",0.8,708,0.045,17,4.6,341.36702,0.3,327,5100.80507636997,341.36702
"27413","Black Belt","Tracking",0.8,708,0.045,11,6.4,484.61702,0.6,654,2714.94566941786,484.61702
"27414","Black Belt","Tracking",0.8,708,0.045,12,6.4,327.86702,0.5,545,2558.19566941786,327.86702
"27415","Black Belt","Tracking",0.8,708,0.045,13,6.4,872.86702,0.5,545,3103.19566941786,872.86702
"27416","Black Belt","Tracking",0.8,708,0.045,14,6.4,389.11702,0.4,436,2619.44566941786,389.11702
"27417","Black Belt","Tracking",0.8,708,0.045,15,6.4,825.11702,0.4,436,3055.44566941786,825.11702
"27418","Black Belt","Tracking",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,2244.69566941786,14.3670199999997
"27419","Black Belt","Tracking",0.8,708,0.045,17,6.4,341.36702,0.3,327,2571.69566941786,341.36702
"27420","Black Belt","Tracking",0.8,708,0.045,11,8.2,484.61702,0.6,654,185.836262465747,484.61702
"27421","Black Belt","Tracking",0.8,708,0.045,12,8.2,327.86702,0.5,545,29.0862624657475,327.86702
"27422","Black Belt","Tracking",0.8,708,0.045,13,8.2,872.86702,0.5,545,574.086262465747,872.86702
"27423","Black Belt","Tracking",0.8,708,0.045,14,8.2,389.11702,0.4,436,90.3362624657475,389.11702
"27424","Black Belt","Tracking",0.8,708,0.045,15,8.2,825.11702,0.4,436,526.336262465747,825.11702
"27425","Black Belt","Tracking",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-284.413737534253,14.3670199999997
"27426","Black Belt","Tracking",0.8,708,0.045,17,8.2,341.36702,0.3,327,42.5862624657475,341.36702
"27427","Central","Fixed",0.8,708,0.045,11,4.6,484.61702,0.6,654,2642.17660720162,484.61702
"27428","Central","Fixed",0.8,708,0.045,12,4.6,327.86702,0.5,545,2485.42660720162,327.86702
"27429","Central","Fixed",0.8,708,0.045,13,4.6,872.86702,0.5,545,3030.42660720162,872.86702
"27430","Central","Fixed",0.8,708,0.045,14,4.6,389.11702,0.4,436,2546.67660720162,389.11702
"27431","Central","Fixed",0.8,708,0.045,15,4.6,825.11702,0.4,436,2982.67660720162,825.11702
"27432","Central","Fixed",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,2171.92660720162,14.3670199999997
"27433","Central","Fixed",0.8,708,0.045,17,4.6,341.36702,0.3,327,2498.92660720162,341.36702
"27434","Central","Fixed",0.8,708,0.045,11,6.4,484.61702,0.6,654,-804.574265989742,484.61702
"27435","Central","Fixed",0.8,708,0.045,12,6.4,327.86702,0.5,545,-961.324265989742,327.86702
"27436","Central","Fixed",0.8,708,0.045,13,6.4,872.86702,0.5,545,-416.324265989742,872.86702
"27437","Central","Fixed",0.8,708,0.045,14,6.4,389.11702,0.4,436,-900.074265989742,389.11702
"27438","Central","Fixed",0.8,708,0.045,15,6.4,825.11702,0.4,436,-464.074265989742,825.11702
"27439","Central","Fixed",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,-1274.82426598974,14.3670199999997
"27440","Central","Fixed",0.8,708,0.045,17,6.4,341.36702,0.3,327,-947.824265989742,341.36702
"27441","Central","Fixed",0.8,708,0.045,11,8.2,484.61702,0.6,654,-7250.44602884114,484.61702
"27442","Central","Fixed",0.8,708,0.045,12,8.2,327.86702,0.5,545,-7407.19602884114,327.86702
"27443","Central","Fixed",0.8,708,0.045,13,8.2,872.86702,0.5,545,-6862.19602884114,872.86702
"27444","Central","Fixed",0.8,708,0.045,14,8.2,389.11702,0.4,436,-7345.94602884114,389.11702
"27445","Central","Fixed",0.8,708,0.045,15,8.2,825.11702,0.4,436,-6909.94602884114,825.11702
"27446","Central","Fixed",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-7720.69602884114,14.3670199999997
"27447","Central","Fixed",0.8,708,0.045,17,8.2,341.36702,0.3,327,-7393.69602884114,341.36702
"27448","Central","Tracking",0.8,708,0.045,11,4.6,484.61702,0.6,654,4610.14907636997,484.61702
"27449","Central","Tracking",0.8,708,0.045,12,4.6,327.86702,0.5,545,4453.39907636997,327.86702
"27450","Central","Tracking",0.8,708,0.045,13,4.6,872.86702,0.5,545,4998.39907636997,872.86702
"27451","Central","Tracking",0.8,708,0.045,14,4.6,389.11702,0.4,436,4514.64907636997,389.11702
"27452","Central","Tracking",0.8,708,0.045,15,4.6,825.11702,0.4,436,4950.64907636997,825.11702
"27453","Central","Tracking",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,4139.89907636997,14.3670199999997
"27454","Central","Tracking",0.8,708,0.045,17,4.6,341.36702,0.3,327,4466.89907636997,341.36702
"27455","Central","Tracking",0.8,708,0.045,11,6.4,484.61702,0.6,654,2081.03966941786,484.61702
"27456","Central","Tracking",0.8,708,0.045,12,6.4,327.86702,0.5,545,1924.28966941786,327.86702
"27457","Central","Tracking",0.8,708,0.045,13,6.4,872.86702,0.5,545,2469.28966941786,872.86702
"27458","Central","Tracking",0.8,708,0.045,14,6.4,389.11702,0.4,436,1985.53966941786,389.11702
"27459","Central","Tracking",0.8,708,0.045,15,6.4,825.11702,0.4,436,2421.53966941786,825.11702
"27460","Central","Tracking",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,1610.78966941786,14.3670199999997
"27461","Central","Tracking",0.8,708,0.045,17,6.4,341.36702,0.3,327,1937.78966941786,341.36702
"27462","Central","Tracking",0.8,708,0.045,11,8.2,484.61702,0.6,654,-448.069737534252,484.61702
"27463","Central","Tracking",0.8,708,0.045,12,8.2,327.86702,0.5,545,-604.819737534252,327.86702
"27464","Central","Tracking",0.8,708,0.045,13,8.2,872.86702,0.5,545,-59.8197375342515,872.86702
"27465","Central","Tracking",0.8,708,0.045,14,8.2,389.11702,0.4,436,-543.569737534252,389.11702
"27466","Central","Tracking",0.8,708,0.045,15,8.2,825.11702,0.4,436,-107.569737534252,825.11702
"27467","Central","Tracking",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-918.319737534252,14.3670199999997
"27468","Central","Tracking",0.8,708,0.045,17,8.2,341.36702,0.3,327,-591.319737534252,341.36702
"27469","Northern","Fixed",0.8,708,0.045,11,4.6,484.61702,0.6,654,1783.39780720162,484.61702
"27470","Northern","Fixed",0.8,708,0.045,12,4.6,327.86702,0.5,545,1626.64780720162,327.86702
"27471","Northern","Fixed",0.8,708,0.045,13,4.6,872.86702,0.5,545,2171.64780720162,872.86702
"27472","Northern","Fixed",0.8,708,0.045,14,4.6,389.11702,0.4,436,1687.89780720162,389.11702
"27473","Northern","Fixed",0.8,708,0.045,15,4.6,825.11702,0.4,436,2123.89780720162,825.11702
"27474","Northern","Fixed",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,1313.14780720162,14.3670199999997
"27475","Northern","Fixed",0.8,708,0.045,17,4.6,341.36702,0.3,327,1640.14780720162,341.36702
"27476","Northern","Fixed",0.8,708,0.045,11,6.4,484.61702,0.6,654,-1663.35306598974,484.61702
"27477","Northern","Fixed",0.8,708,0.045,12,6.4,327.86702,0.5,545,-1820.10306598974,327.86702
"27478","Northern","Fixed",0.8,708,0.045,13,6.4,872.86702,0.5,545,-1275.10306598974,872.86702
"27479","Northern","Fixed",0.8,708,0.045,14,6.4,389.11702,0.4,436,-1758.85306598974,389.11702
"27480","Northern","Fixed",0.8,708,0.045,15,6.4,825.11702,0.4,436,-1322.85306598974,825.11702
"27481","Northern","Fixed",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,-2133.60306598974,14.3670199999997
"27482","Northern","Fixed",0.8,708,0.045,17,6.4,341.36702,0.3,327,-1806.60306598974,341.36702
"27483","Northern","Fixed",0.8,708,0.045,11,8.2,484.61702,0.6,654,-8109.22482884114,484.61702
"27484","Northern","Fixed",0.8,708,0.045,12,8.2,327.86702,0.5,545,-8265.97482884114,327.86702
"27485","Northern","Fixed",0.8,708,0.045,13,8.2,872.86702,0.5,545,-7720.97482884114,872.86702
"27486","Northern","Fixed",0.8,708,0.045,14,8.2,389.11702,0.4,436,-8204.72482884114,389.11702
"27487","Northern","Fixed",0.8,708,0.045,15,8.2,825.11702,0.4,436,-7768.72482884114,825.11702
"27488","Northern","Fixed",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-8579.47482884114,14.3670199999997
"27489","Northern","Fixed",0.8,708,0.045,17,8.2,341.36702,0.3,327,-8252.47482884114,341.36702
"27490","Northern","Tracking",0.8,708,0.045,11,4.6,484.61702,0.6,654,3324.32867636997,484.61702
"27491","Northern","Tracking",0.8,708,0.045,12,4.6,327.86702,0.5,545,3167.57867636997,327.86702
"27492","Northern","Tracking",0.8,708,0.045,13,4.6,872.86702,0.5,545,3712.57867636997,872.86702
"27493","Northern","Tracking",0.8,708,0.045,14,4.6,389.11702,0.4,436,3228.82867636997,389.11702
"27494","Northern","Tracking",0.8,708,0.045,15,4.6,825.11702,0.4,436,3664.82867636997,825.11702
"27495","Northern","Tracking",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,2854.07867636997,14.3670199999997
"27496","Northern","Tracking",0.8,708,0.045,17,4.6,341.36702,0.3,327,3181.07867636997,341.36702
"27497","Northern","Tracking",0.8,708,0.045,11,6.4,484.61702,0.6,654,795.219269417858,484.61702
"27498","Northern","Tracking",0.8,708,0.045,12,6.4,327.86702,0.5,545,638.469269417858,327.86702
"27499","Northern","Tracking",0.8,708,0.045,13,6.4,872.86702,0.5,545,1183.46926941786,872.86702
"27500","Northern","Tracking",0.8,708,0.045,14,6.4,389.11702,0.4,436,699.719269417858,389.11702
"27501","Northern","Tracking",0.8,708,0.045,15,6.4,825.11702,0.4,436,1135.71926941786,825.11702
"27502","Northern","Tracking",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,324.969269417858,14.3670199999997
"27503","Northern","Tracking",0.8,708,0.045,17,6.4,341.36702,0.3,327,651.969269417858,341.36702
"27504","Northern","Tracking",0.8,708,0.045,11,8.2,484.61702,0.6,654,-1733.89013753425,484.61702
"27505","Northern","Tracking",0.8,708,0.045,12,8.2,327.86702,0.5,545,-1890.64013753425,327.86702
"27506","Northern","Tracking",0.8,708,0.045,13,8.2,872.86702,0.5,545,-1345.64013753425,872.86702
"27507","Northern","Tracking",0.8,708,0.045,14,8.2,389.11702,0.4,436,-1829.39013753425,389.11702
"27508","Northern","Tracking",0.8,708,0.045,15,8.2,825.11702,0.4,436,-1393.39013753425,825.11702
"27509","Northern","Tracking",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-2204.14013753425,14.3670199999997
"27510","Northern","Tracking",0.8,708,0.045,17,8.2,341.36702,0.3,327,-1877.14013753425,341.36702
"27511","Southern","Fixed",0.8,708,0.045,11,4.6,484.61702,0.6,654,3406.63060720163,484.61702
"27512","Southern","Fixed",0.8,708,0.045,12,4.6,327.86702,0.5,545,3249.88060720163,327.86702
"27513","Southern","Fixed",0.8,708,0.045,13,4.6,872.86702,0.5,545,3794.88060720163,872.86702
"27514","Southern","Fixed",0.8,708,0.045,14,4.6,389.11702,0.4,436,3311.13060720163,389.11702
"27515","Southern","Fixed",0.8,708,0.045,15,4.6,825.11702,0.4,436,3747.13060720163,825.11702
"27516","Southern","Fixed",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,2936.38060720163,14.3670199999997
"27517","Southern","Fixed",0.8,708,0.045,17,4.6,341.36702,0.3,327,3263.38060720163,341.36702
"27518","Southern","Fixed",0.8,708,0.045,11,6.4,484.61702,0.6,654,-40.1202659897408,484.61702
"27519","Southern","Fixed",0.8,708,0.045,12,6.4,327.86702,0.5,545,-196.870265989741,327.86702
"27520","Southern","Fixed",0.8,708,0.045,13,6.4,872.86702,0.5,545,348.129734010259,872.86702
"27521","Southern","Fixed",0.8,708,0.045,14,6.4,389.11702,0.4,436,-135.620265989741,389.11702
"27522","Southern","Fixed",0.8,708,0.045,15,6.4,825.11702,0.4,436,300.379734010259,825.11702
"27523","Southern","Fixed",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,-510.370265989741,14.3670199999997
"27524","Southern","Fixed",0.8,708,0.045,17,6.4,341.36702,0.3,327,-183.370265989741,341.36702
"27525","Southern","Fixed",0.8,708,0.045,11,8.2,484.61702,0.6,654,-6485.99202884114,484.61702
"27526","Southern","Fixed",0.8,708,0.045,12,8.2,327.86702,0.5,545,-6642.74202884114,327.86702
"27527","Southern","Fixed",0.8,708,0.045,13,8.2,872.86702,0.5,545,-6097.74202884114,872.86702
"27528","Southern","Fixed",0.8,708,0.045,14,8.2,389.11702,0.4,436,-6581.49202884114,389.11702
"27529","Southern","Fixed",0.8,708,0.045,15,8.2,825.11702,0.4,436,-6145.49202884114,825.11702
"27530","Southern","Fixed",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,-6956.24202884114,14.3670199999997
"27531","Southern","Fixed",0.8,708,0.045,17,8.2,341.36702,0.3,327,-6629.24202884114,341.36702
"27532","Southern","Tracking",0.8,708,0.045,11,4.6,484.61702,0.6,654,5635.38947636997,484.61702
"27533","Southern","Tracking",0.8,708,0.045,12,4.6,327.86702,0.5,545,5478.63947636997,327.86702
"27534","Southern","Tracking",0.8,708,0.045,13,4.6,872.86702,0.5,545,6023.63947636997,872.86702
"27535","Southern","Tracking",0.8,708,0.045,14,4.6,389.11702,0.4,436,5539.88947636997,389.11702
"27536","Southern","Tracking",0.8,708,0.045,15,4.6,825.11702,0.4,436,5975.88947636997,825.11702
"27537","Southern","Tracking",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,5165.13947636997,14.3670199999997
"27538","Southern","Tracking",0.8,708,0.045,17,4.6,341.36702,0.3,327,5492.13947636997,341.36702
"27539","Southern","Tracking",0.8,708,0.045,11,6.4,484.61702,0.6,654,3106.28006941786,484.61702
"27540","Southern","Tracking",0.8,708,0.045,12,6.4,327.86702,0.5,545,2949.53006941786,327.86702
"27541","Southern","Tracking",0.8,708,0.045,13,6.4,872.86702,0.5,545,3494.53006941786,872.86702
"27542","Southern","Tracking",0.8,708,0.045,14,6.4,389.11702,0.4,436,3010.78006941786,389.11702
"27543","Southern","Tracking",0.8,708,0.045,15,6.4,825.11702,0.4,436,3446.78006941786,825.11702
"27544","Southern","Tracking",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,2636.03006941786,14.3670199999997
"27545","Southern","Tracking",0.8,708,0.045,17,6.4,341.36702,0.3,327,2963.03006941786,341.36702
"27546","Southern","Tracking",0.8,708,0.045,11,8.2,484.61702,0.6,654,577.170662465747,484.61702
"27547","Southern","Tracking",0.8,708,0.045,12,8.2,327.86702,0.5,545,420.420662465747,327.86702
"27548","Southern","Tracking",0.8,708,0.045,13,8.2,872.86702,0.5,545,965.420662465747,872.86702
"27549","Southern","Tracking",0.8,708,0.045,14,8.2,389.11702,0.4,436,481.670662465747,389.11702
"27550","Southern","Tracking",0.8,708,0.045,15,8.2,825.11702,0.4,436,917.670662465747,825.11702
"27551","Southern","Tracking",0.8,708,0.045,16,8.2,14.3670199999997,0.3,327,106.920662465747,14.3670199999997
"27552","Southern","Tracking",0.8,708,0.045,17,8.2,341.36702,0.3,327,433.920662465747,341.36702
"27553","Black Belt","Fixed",0.85,708,0.045,11,4.6,484.61702,0.6,654,3202.70740720162,484.61702
"27554","Black Belt","Fixed",0.85,708,0.045,12,4.6,327.86702,0.5,545,3045.95740720162,327.86702
"27555","Black Belt","Fixed",0.85,708,0.045,13,4.6,872.86702,0.5,545,3590.95740720162,872.86702
"27556","Black Belt","Fixed",0.85,708,0.045,14,4.6,389.11702,0.4,436,3107.20740720162,389.11702
"27557","Black Belt","Fixed",0.85,708,0.045,15,4.6,825.11702,0.4,436,3543.20740720162,825.11702
"27558","Black Belt","Fixed",0.85,708,0.045,16,4.6,14.3670199999997,0.3,327,2732.45740720162,14.3670199999997
"27559","Black Belt","Fixed",0.85,708,0.045,17,4.6,341.36702,0.3,327,3059.45740720162,341.36702
"27560","Black Belt","Fixed",0.85,708,0.045,11,6.4,484.61702,0.6,654,-244.043465989742,484.61702
"27561","Black Belt","Fixed",0.85,708,0.045,12,6.4,327.86702,0.5,545,-400.793465989742,327.86702
"27562","Black Belt","Fixed",0.85,708,0.045,13,6.4,872.86702,0.5,545,144.206534010258,872.86702
"27563","Black Belt","Fixed",0.85,708,0.045,14,6.4,389.11702,0.4,436,-339.543465989742,389.11702
"27564","Black Belt","Fixed",0.85,708,0.045,15,6.4,825.11702,0.4,436,96.4565340102581,825.11702
"27565","Black Belt","Fixed",0.85,708,0.045,16,6.4,14.3670199999997,0.3,327,-714.293465989742,14.3670199999997
"27566","Black Belt","Fixed",0.85,708,0.045,17,6.4,341.36702,0.3,327,-387.293465989742,341.36702
"27567","Black Belt","Fixed",0.85,708,0.045,11,8.2,484.61702,0.6,654,-6689.91522884114,484.61702
"27568","Black Belt","Fixed",0.85,708,0.045,12,8.2,327.86702,0.5,545,-6846.66522884114,327.86702
"27569","Black Belt","Fixed",0.85,708,0.045,13,8.2,872.86702,0.5,545,-6301.66522884114,872.86702
"27570","Black Belt","Fixed",0.85,708,0.045,14,8.2,389.11702,0.4,436,-6785.41522884114,389.11702
"27571","Black Belt","Fixed",0.85,708,0.045,15,8.2,825.11702,0.4,436,-6349.41522884114,825.11702
"27572","Black Belt","Fixed",0.85,708,0.045,16,8.2,14.3670199999997,0.3,327,-7160.16522884114,14.3670199999997
"27573","Black Belt","Fixed",0.85,708,0.045,17,8.2,341.36702,0.3,327,-6833.16522884114,341.36702
"27574","Black Belt","Tracking",0.85,708,0.045,11,4.6,484.61702,0.6,654,5244.05507636997,484.61702
"27575","Black Belt","Tracking",0.85,708,0.045,12,4.6,327.86702,0.5,545,5087.30507636997,327.86702
"27576","Black Belt","Tracking",0.85,708,0.045,13,4.6,872.86702,0.5,545,5632.30507636997,872.86702
"27577","Black Belt","Tracking",0.85,708,0.045,14,4.6,389.11702,0.4,436,5148.55507636997,389.11702
"27578","Black Belt","Tracking",0.85,708,0.045,15,4.6,825.11702,0.4,436,5584.55507636997,825.11702
"27579","Black Belt","Tracking",0.85,708,0.045,16,4.6,14.3670199999997,0.3,327,4773.80507636997,14.3670199999997
"27580","Black Belt","Tracking",0.85,708,0.045,17,4.6,341.36702,0.3,327,5100.80507636997,341.36702
"27581","Black Belt","Tracking",0.85,708,0.045,11,6.4,484.61702,0.6,654,2714.94566941786,484.61702
"27582","Black Belt","Tracking",0.85,708,0.045,12,6.4,327.86702,0.5,545,2558.19566941786,327.86702
"27583","Black Belt","Tracking",0.85,708,0.045,13,6.4,872.86702,0.5,545,3103.19566941786,872.86702
"27584","Black Belt","Tracking",0.85,708,0.045,14,6.4,389.11702,0.4,436,2619.44566941786,389.11702
"27585","Black Belt","Tracking",0.85,708,0.045,15,6.4,825.11702,0.4,436,3055.44566941786,825.11702
"27586","Black Belt","Tracking",0.85,708,0.045,16,6.4,14.3670199999997,0.3,327,2244.69566941786,14.3670199999997
"27587","Black Belt","Tracking",0.85,708,0.045,17,6.4,341.36702,0.3,327,2571.69566941786,341.36702
"27588","Black Belt","Tracking",0.85,708,0.045,11,8.2,484.61702,0.6,654,185.836262465747,484.61702
"27589","Black Belt","Tracking",0.85,708,0.045,12,8.2,327.86702,0.5,545,29.0862624657475,327.86702
"27590","Black Belt","Tracking",0.85,708,0.045,13,8.2,872.86702,0.5,545,574.086262465747,872.86702
"27591","Black Belt","Tracking",0.85,708,0.045,14,8.2,389.11702,0.4,436,90.3362624657475,389.11702
"27592","Black Belt","Tracking",0.85,708,0.045,15,8.2,825.11702,0.4,436,526.336262465747,825.11702
"27593","Black Belt","Tracking",0.85,708,0.045,16,8.2,14.3670199999997,0.3,327,-284.413737534253,14.3670199999997
"27594","Black Belt","Tracking",0.85,708,0.045,17,8.2,341.36702,0.3,327,42.5862624657475,341.36702
"27595","Central","Fixed",0.85,708,0.045,11,4.6,484.61702,0.6,654,2642.17660720162,484.61702
"27596","Central","Fixed",0.85,708,0.045,12,4.6,327.86702,0.5,545,2485.42660720162,327.86702
"27597","Central","Fixed",0.85,708,0.045,13,4.6,872.86702,0.5,545,3030.42660720162,872.86702
"27598","Central","Fixed",0.85,708,0.045,14,4.6,389.11702,0.4,436,2546.67660720162,389.11702
"27599","Central","Fixed",0.85,708,0.045,15,4.6,825.11702,0.4,436,2982.67660720162,825.11702
"27600","Central","Fixed",0.85,708,0.045,16,4.6,14.3670199999997,0.3,327,2171.92660720162,14.3670199999997
"27601","Central","Fixed",0.85,708,0.045,17,4.6,341.36702,0.3,327,2498.92660720162,341.36702
"27602","Central","Fixed",0.85,708,0.045,11,6.4,484.61702,0.6,654,-804.574265989742,484.61702
"27603","Central","Fixed",0.85,708,0.045,12,6.4,327.86702,0.5,545,-961.324265989742,327.86702
