"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wosp"
"12450","Black Belt","Fixed",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-26735.2928136633,1531.38264
"12451","Black Belt","Fixed",0.55,472,0.025,21,8.2,189.38264,0.5,680,-28077.2928136633,189.38264
"12452","Black Belt","Fixed",0.55,472,0.025,22,8.2,869.38264,0.5,680,-27397.2928136633,869.38264
"12453","Black Belt","Fixed",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-26717.2928136633,1549.38264
"12454","Black Belt","Tracking",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-17092.0109753146,697.38264
"12455","Black Belt","Tracking",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-16140.0109753146,1649.38264
"12456","Black Belt","Tracking",0.55,472,0.025,19,4.6,715.38264,0.6,816,-17074.0109753146,715.38264
"12457","Black Belt","Tracking",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-16258.0109753146,1531.38264
"12458","Black Belt","Tracking",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17600.0109753146,189.38264
"12459","Black Belt","Tracking",0.55,472,0.025,22,4.6,869.38264,0.5,680,-16920.0109753146,869.38264
"12460","Black Belt","Tracking",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-16240.0109753146,1549.38264
"12461","Black Belt","Tracking",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-19893.6980773632,697.38264
"12462","Black Belt","Tracking",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-18941.6980773632,1649.38264
"12463","Black Belt","Tracking",0.55,472,0.025,19,6.4,715.38264,0.6,816,-19875.6980773632,715.38264
"12464","Black Belt","Tracking",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-19059.6980773632,1531.38264
"12465","Black Belt","Tracking",0.55,472,0.025,21,6.4,189.38264,0.5,680,-20401.6980773632,189.38264
"12466","Black Belt","Tracking",0.55,472,0.025,22,6.4,869.38264,0.5,680,-19721.6980773632,869.38264
"12467","Black Belt","Tracking",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-19041.6980773632,1549.38264
"12468","Black Belt","Tracking",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-22695.3851794118,697.38264
"12469","Black Belt","Tracking",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-21743.3851794118,1649.38264
"12470","Black Belt","Tracking",0.55,472,0.025,19,8.2,715.38264,0.6,816,-22677.3851794118,715.38264
"12471","Black Belt","Tracking",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-21861.3851794118,1531.38264
"12472","Black Belt","Tracking",0.55,472,0.025,21,8.2,189.38264,0.5,680,-23203.3851794118,189.38264
"12473","Black Belt","Tracking",0.55,472,0.025,22,8.2,869.38264,0.5,680,-22523.3851794118,869.38264
"12474","Black Belt","Tracking",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-21843.3851794118,1549.38264
"12475","Central","Fixed",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-16839.3285171546,697.38264
"12476","Central","Fixed",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-15887.3285171546,1649.38264
"12477","Central","Fixed",0.55,472,0.025,19,4.6,715.38264,0.6,816,-16821.3285171546,715.38264
"12478","Central","Fixed",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-16005.3285171546,1531.38264
"12479","Central","Fixed",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17347.3285171546,189.38264
"12480","Central","Fixed",0.55,472,0.025,22,4.6,869.38264,0.5,680,-16667.3285171546,869.38264
"12481","Central","Fixed",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-15987.3285171546,1549.38264
"12482","Central","Fixed",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-20657.5569571146,697.38264
"12483","Central","Fixed",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-19705.5569571146,1649.38264
"12484","Central","Fixed",0.55,472,0.025,19,6.4,715.38264,0.6,816,-20639.5569571146,715.38264
"12485","Central","Fixed",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-19823.5569571146,1531.38264
"12486","Central","Fixed",0.55,472,0.025,21,6.4,189.38264,0.5,680,-21165.5569571146,189.38264
"12487","Central","Fixed",0.55,472,0.025,22,6.4,869.38264,0.5,680,-20485.5569571146,869.38264
"12488","Central","Fixed",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-19805.5569571146,1549.38264
"12489","Central","Fixed",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-27798.1400136633,697.38264
"12490","Central","Fixed",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-26846.1400136633,1649.38264
"12491","Central","Fixed",0.55,472,0.025,19,8.2,715.38264,0.6,816,-27780.1400136633,715.38264
"12492","Central","Fixed",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-26964.1400136633,1531.38264
"12493","Central","Fixed",0.55,472,0.025,21,8.2,189.38264,0.5,680,-28306.1400136633,189.38264
"12494","Central","Fixed",0.55,472,0.025,22,8.2,869.38264,0.5,680,-27626.1400136633,869.38264
"12495","Central","Fixed",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-26946.1400136633,1549.38264
"12496","Central","Tracking",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-17350.8465753146,697.382639999996
"12497","Central","Tracking",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-16398.8465753146,1649.38264
"12498","Central","Tracking",0.55,472,0.025,19,4.6,715.38264,0.6,816,-17332.8465753146,715.38264
"12499","Central","Tracking",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-16516.8465753146,1531.38264
"12500","Central","Tracking",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17858.8465753146,189.38264
"12501","Central","Tracking",0.55,472,0.025,22,4.6,869.38264,0.5,680,-17178.8465753146,869.38264
"12502","Central","Tracking",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-16498.8465753146,1549.38264
"12503","Central","Tracking",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-20152.5336773632,697.382639999996
"12504","Central","Tracking",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-19200.5336773632,1649.38264
"12505","Central","Tracking",0.55,472,0.025,19,6.4,715.38264,0.6,816,-20134.5336773632,715.38264
"12506","Central","Tracking",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-19318.5336773632,1531.38264
"12507","Central","Tracking",0.55,472,0.025,21,6.4,189.38264,0.5,680,-20660.5336773632,189.38264
"12508","Central","Tracking",0.55,472,0.025,22,6.4,869.38264,0.5,680,-19980.5336773632,869.38264
"12509","Central","Tracking",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-19300.5336773632,1549.38264
"12510","Central","Tracking",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-22954.2207794118,697.382639999996
"12511","Central","Tracking",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-22002.2207794118,1649.38264
"12512","Central","Tracking",0.55,472,0.025,19,8.2,715.38264,0.6,816,-22936.2207794118,715.38264
"12513","Central","Tracking",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-22120.2207794118,1531.38264
"12514","Central","Tracking",0.55,472,0.025,21,8.2,189.38264,0.5,680,-23462.2207794118,189.38264
"12515","Central","Tracking",0.55,472,0.025,22,8.2,869.38264,0.5,680,-22782.2207794118,869.38264
"12516","Central","Tracking",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-22102.2207794118,1549.38264
"12517","Northern","Fixed",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-17189.9305171546,697.382639999996
"12518","Northern","Fixed",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-16237.9305171546,1649.38264
"12519","Northern","Fixed",0.55,472,0.025,19,4.6,715.38264,0.6,816,-17171.9305171546,715.38264
"12520","Northern","Fixed",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-16355.9305171546,1531.38264
"12521","Northern","Fixed",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17697.9305171546,189.38264
"12522","Northern","Fixed",0.55,472,0.025,22,4.6,869.38264,0.5,680,-17017.9305171546,869.38264
"12523","Northern","Fixed",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-16337.9305171546,1549.38264
"12524","Northern","Fixed",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-21008.1589571146,697.382639999996
"12525","Northern","Fixed",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-20056.1589571146,1649.38264
"12526","Northern","Fixed",0.55,472,0.025,19,6.4,715.38264,0.6,816,-20990.1589571146,715.38264
"12527","Northern","Fixed",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-20174.1589571146,1531.38264
"12528","Northern","Fixed",0.55,472,0.025,21,6.4,189.38264,0.5,680,-21516.1589571146,189.38264
"12529","Northern","Fixed",0.55,472,0.025,22,6.4,869.38264,0.5,680,-20836.1589571146,869.38264
"12530","Northern","Fixed",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-20156.1589571146,1549.38264
"12531","Northern","Fixed",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-28148.7420136633,697.382639999996
"12532","Northern","Fixed",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-27196.7420136633,1649.38264
"12533","Northern","Fixed",0.55,472,0.025,19,8.2,715.38264,0.6,816,-28130.7420136633,715.38264
"12534","Northern","Fixed",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-27314.7420136633,1531.38264
"12535","Northern","Fixed",0.55,472,0.025,21,8.2,189.38264,0.5,680,-28656.7420136633,189.38264
"12536","Northern","Fixed",0.55,472,0.025,22,8.2,869.38264,0.5,680,-27976.7420136633,869.38264
"12537","Northern","Fixed",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-27296.7420136633,1549.38264
"12538","Northern","Tracking",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-17875.8173753146,697.38264
"12539","Northern","Tracking",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-16923.8173753146,1649.38264
"12540","Northern","Tracking",0.55,472,0.025,19,4.6,715.38264,0.6,816,-17857.8173753146,715.38264
"12541","Northern","Tracking",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-17041.8173753146,1531.38264
"12542","Northern","Tracking",0.55,472,0.025,21,4.6,189.38264,0.5,680,-18383.8173753146,189.38264
"12543","Northern","Tracking",0.55,472,0.025,22,4.6,869.38264,0.5,680,-17703.8173753146,869.38264
"12544","Northern","Tracking",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-17023.8173753146,1549.38264
"12545","Northern","Tracking",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-20677.5044773632,697.38264
"12546","Northern","Tracking",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-19725.5044773632,1649.38264
"12547","Northern","Tracking",0.55,472,0.025,19,6.4,715.38264,0.6,816,-20659.5044773632,715.38264
"12548","Northern","Tracking",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-19843.5044773632,1531.38264
"12549","Northern","Tracking",0.55,472,0.025,21,6.4,189.38264,0.5,680,-21185.5044773632,189.38264
"12550","Northern","Tracking",0.55,472,0.025,22,6.4,869.38264,0.5,680,-20505.5044773632,869.38264
"12551","Northern","Tracking",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-19825.5044773632,1549.38264
"12552","Northern","Tracking",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-23479.1915794118,697.38264
"12553","Northern","Tracking",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-22527.1915794118,1649.38264
"12554","Northern","Tracking",0.55,472,0.025,19,8.2,715.38264,0.6,816,-23461.1915794118,715.38264
"12555","Northern","Tracking",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-22645.1915794118,1531.38264
"12556","Northern","Tracking",0.55,472,0.025,21,8.2,189.38264,0.5,680,-23987.1915794118,189.38264
"12557","Northern","Tracking",0.55,472,0.025,22,8.2,869.38264,0.5,680,-23307.1915794118,869.38264
"12558","Northern","Tracking",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-22627.1915794118,1549.38264
"12559","Southern","Fixed",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-16527.2153171546,697.38264
"12560","Southern","Fixed",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-15575.2153171546,1649.38264
"12561","Southern","Fixed",0.55,472,0.025,19,4.6,715.38264,0.6,816,-16509.2153171546,715.38264
"12562","Southern","Fixed",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-15693.2153171546,1531.38264
"12563","Southern","Fixed",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17035.2153171546,189.38264
"12564","Southern","Fixed",0.55,472,0.025,22,4.6,869.38264,0.5,680,-16355.2153171546,869.38264
"12565","Southern","Fixed",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-15675.2153171546,1549.38264
"12566","Southern","Fixed",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-20345.4437571146,697.38264
"12567","Southern","Fixed",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-19393.4437571146,1649.38264
"12568","Southern","Fixed",0.55,472,0.025,19,6.4,715.38264,0.6,816,-20327.4437571146,715.38264
"12569","Southern","Fixed",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-19511.4437571146,1531.38264
"12570","Southern","Fixed",0.55,472,0.025,21,6.4,189.38264,0.5,680,-20853.4437571146,189.38264
"12571","Southern","Fixed",0.55,472,0.025,22,6.4,869.38264,0.5,680,-20173.4437571146,869.38264
"12572","Southern","Fixed",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-19493.4437571146,1549.38264
"12573","Southern","Fixed",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-27486.0268136633,697.38264
"12574","Southern","Fixed",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-26534.0268136633,1649.38264
"12575","Southern","Fixed",0.55,472,0.025,19,8.2,715.38264,0.6,816,-27468.0268136633,715.38264
"12576","Southern","Fixed",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-26652.0268136633,1531.38264
"12577","Southern","Fixed",0.55,472,0.025,21,8.2,189.38264,0.5,680,-27994.0268136633,189.38264
"12578","Southern","Fixed",0.55,472,0.025,22,8.2,869.38264,0.5,680,-27314.0268136633,869.38264
"12579","Southern","Fixed",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-26634.0268136633,1549.38264
"12580","Southern","Tracking",0.55,472,0.025,17,4.6,697.382639999998,0.7,952,-16932.2413753146,697.38264
"12581","Southern","Tracking",0.55,472,0.025,18,4.6,1649.38264,0.7,952,-15980.2413753146,1649.38264
"12582","Southern","Tracking",0.55,472,0.025,19,4.6,715.38264,0.6,816,-16914.2413753146,715.38264
"12583","Southern","Tracking",0.55,472,0.025,20,4.6,1531.38264,0.6,816,-16098.2413753146,1531.38264
"12584","Southern","Tracking",0.55,472,0.025,21,4.6,189.38264,0.5,680,-17440.2413753146,189.38264
"12585","Southern","Tracking",0.55,472,0.025,22,4.6,869.38264,0.5,680,-16760.2413753146,869.38264
"12586","Southern","Tracking",0.55,472,0.025,23,4.6,1549.38264,0.5,680,-16080.2413753146,1549.38264
"12587","Southern","Tracking",0.55,472,0.025,17,6.4,697.382639999998,0.7,952,-19733.9284773632,697.38264
"12588","Southern","Tracking",0.55,472,0.025,18,6.4,1649.38264,0.7,952,-18781.9284773632,1649.38264
"12589","Southern","Tracking",0.55,472,0.025,19,6.4,715.38264,0.6,816,-19715.9284773632,715.38264
"12590","Southern","Tracking",0.55,472,0.025,20,6.4,1531.38264,0.6,816,-18899.9284773632,1531.38264
"12591","Southern","Tracking",0.55,472,0.025,21,6.4,189.38264,0.5,680,-20241.9284773632,189.38264
"12592","Southern","Tracking",0.55,472,0.025,22,6.4,869.38264,0.5,680,-19561.9284773632,869.38264
"12593","Southern","Tracking",0.55,472,0.025,23,6.4,1549.38264,0.5,680,-18881.9284773632,1549.38264
"12594","Southern","Tracking",0.55,472,0.025,17,8.2,697.382639999998,0.7,952,-22535.6155794118,697.38264
"12595","Southern","Tracking",0.55,472,0.025,18,8.2,1649.38264,0.7,952,-21583.6155794118,1649.38264
"12596","Southern","Tracking",0.55,472,0.025,19,8.2,715.38264,0.6,816,-22517.6155794118,715.38264
"12597","Southern","Tracking",0.55,472,0.025,20,8.2,1531.38264,0.6,816,-21701.6155794118,1531.38264
"12598","Southern","Tracking",0.55,472,0.025,21,8.2,189.38264,0.5,680,-23043.6155794118,189.38264
"12599","Southern","Tracking",0.55,472,0.025,22,8.2,869.38264,0.5,680,-22363.6155794118,869.38264
"12600","Southern","Tracking",0.55,472,0.025,23,8.2,1549.38264,0.5,680,-21683.6155794118,1549.38264
"12601","Black Belt","Fixed",0.6,531,0.025,17,4.6,697.382639999998,0.7,952,-18773.9248117989,697.38264
"12602","Black Belt","Fixed",0.6,531,0.025,18,4.6,1649.38264,0.7,952,-17821.9248117989,1649.38264
"12603","Black Belt","Fixed",0.6,531,0.025,19,4.6,715.38264,0.6,816,-18755.9248117989,715.38264
"12604","Black Belt","Fixed",0.6,531,0.025,20,4.6,1531.38264,0.6,816,-17939.9248117989,1531.38264
"12605","Black Belt","Fixed",0.6,531,0.025,21,4.6,189.38264,0.5,680,-19281.9248117989,189.38264
"12606","Black Belt","Fixed",0.6,531,0.025,22,4.6,869.38264,0.5,680,-18601.9248117989,869.38264
"12607","Black Belt","Fixed",0.6,531,0.025,23,4.6,1549.38264,0.5,680,-17921.9248117989,1549.38264
"12608","Black Belt","Fixed",0.6,531,0.025,17,6.4,697.382639999998,0.7,952,-23069.4318067539,697.38264
"12609","Black Belt","Fixed",0.6,531,0.025,18,6.4,1649.38264,0.7,952,-22117.431806754,1649.38264
"12610","Black Belt","Fixed",0.6,531,0.025,19,6.4,715.38264,0.6,816,-23051.4318067539,715.38264
"12611","Black Belt","Fixed",0.6,531,0.025,20,6.4,1531.38264,0.6,816,-22235.4318067539,1531.38264
"12612","Black Belt","Fixed",0.6,531,0.025,21,6.4,189.38264,0.5,680,-23577.4318067539,189.38264
"12613","Black Belt","Fixed",0.6,531,0.025,22,6.4,869.38264,0.5,680,-22897.4318067539,869.38264
"12614","Black Belt","Fixed",0.6,531,0.025,23,6.4,1549.38264,0.5,680,-22217.4318067539,1549.38264
"12615","Black Belt","Fixed",0.6,531,0.025,17,8.2,697.382639999998,0.7,952,-31102.5877453712,697.38264
"12616","Black Belt","Fixed",0.6,531,0.025,18,8.2,1649.38264,0.7,952,-30150.5877453712,1649.38264
"12617","Black Belt","Fixed",0.6,531,0.025,19,8.2,715.38264,0.6,816,-31084.5877453712,715.38264
"12618","Black Belt","Fixed",0.6,531,0.025,20,8.2,1531.38264,0.6,816,-30268.5877453712,1531.38264
"12619","Black Belt","Fixed",0.6,531,0.025,21,8.2,189.38264,0.5,680,-31610.5877453712,189.38264
"12620","Black Belt","Fixed",0.6,531,0.025,22,8.2,869.38264,0.5,680,-30930.5877453712,869.38264
"12621","Black Belt","Fixed",0.6,531,0.025,23,8.2,1549.38264,0.5,680,-30250.5877453712,1549.38264
"12622","Black Belt","Tracking",0.6,531,0.025,17,4.6,697.382639999998,0.7,952,-19315.7286272289,697.382639999996
"12623","Black Belt","Tracking",0.6,531,0.025,18,4.6,1649.38264,0.7,952,-18363.7286272289,1649.38264
"12624","Black Belt","Tracking",0.6,531,0.025,19,4.6,715.38264,0.6,816,-19297.7286272289,715.38264
"12625","Black Belt","Tracking",0.6,531,0.025,20,4.6,1531.38264,0.6,816,-18481.7286272289,1531.38264
"12626","Black Belt","Tracking",0.6,531,0.025,21,4.6,189.38264,0.5,680,-19823.7286272289,189.38264
"12627","Black Belt","Tracking",0.6,531,0.025,22,4.6,869.38264,0.5,680,-19143.7286272289,869.38264
"12628","Black Belt","Tracking",0.6,531,0.025,23,4.6,1549.38264,0.5,680,-18463.7286272289,1549.38264
"12629","Black Belt","Tracking",0.6,531,0.025,17,6.4,697.382639999998,0.7,952,-22467.6266170336,697.382639999996
"12630","Black Belt","Tracking",0.6,531,0.025,18,6.4,1649.38264,0.7,952,-21515.6266170336,1649.38264
"12631","Black Belt","Tracking",0.6,531,0.025,19,6.4,715.38264,0.6,816,-22449.6266170336,715.38264
"12632","Black Belt","Tracking",0.6,531,0.025,20,6.4,1531.38264,0.6,816,-21633.6266170336,1531.38264
"12633","Black Belt","Tracking",0.6,531,0.025,21,6.4,189.38264,0.5,680,-22975.6266170336,189.38264
"12634","Black Belt","Tracking",0.6,531,0.025,22,6.4,869.38264,0.5,680,-22295.6266170336,869.38264
"12635","Black Belt","Tracking",0.6,531,0.025,23,6.4,1549.38264,0.5,680,-21615.6266170336,1549.38264
"12636","Black Belt","Tracking",0.6,531,0.025,17,8.2,697.382639999998,0.7,952,-25619.5246068383,697.382639999996
"12637","Black Belt","Tracking",0.6,531,0.025,18,8.2,1649.38264,0.7,952,-24667.5246068383,1649.38264
"12638","Black Belt","Tracking",0.6,531,0.025,19,8.2,715.38264,0.6,816,-25601.5246068383,715.38264
"12639","Black Belt","Tracking",0.6,531,0.025,20,8.2,1531.38264,0.6,816,-24785.5246068383,1531.38264
"12640","Black Belt","Tracking",0.6,531,0.025,21,8.2,189.38264,0.5,680,-26127.5246068383,189.38264
"12641","Black Belt","Tracking",0.6,531,0.025,22,8.2,869.38264,0.5,680,-25447.5246068383,869.38264
"12642","Black Belt","Tracking",0.6,531,0.025,23,8.2,1549.38264,0.5,680,-24767.5246068383,1549.38264
"12643","Central","Fixed",0.6,531,0.025,17,4.6,697.382639999998,0.7,952,-19031.3700117989,697.38264
"12644","Central","Fixed",0.6,531,0.025,18,4.6,1649.38264,0.7,952,-18079.3700117989,1649.38264
"12645","Central","Fixed",0.6,531,0.025,19,4.6,715.38264,0.6,816,-19013.3700117989,715.38264
"12646","Central","Fixed",0.6,531,0.025,20,4.6,1531.38264,0.6,816,-18197.3700117989,1531.38264
"12647","Central","Fixed",0.6,531,0.025,21,4.6,189.38264,0.5,680,-19539.3700117989,189.38264
"12648","Central","Fixed",0.6,531,0.025,22,4.6,869.38264,0.5,680,-18859.3700117989,869.38264
"12649","Central","Fixed",0.6,531,0.025,23,4.6,1549.38264,0.5,680,-18179.3700117989,1549.38264
"12650","Central","Fixed",0.6,531,0.025,17,6.4,697.382639999998,0.7,952,-23326.8770067539,697.38264
"12651","Central","Fixed",0.6,531,0.025,18,6.4,1649.38264,0.7,952,-22374.8770067539,1649.38264
"12652","Central","Fixed",0.6,531,0.025,19,6.4,715.38264,0.6,816,-23308.8770067539,715.38264
"12653","Central","Fixed",0.6,531,0.025,20,6.4,1531.38264,0.6,816,-22492.8770067539,1531.38264
"12654","Central","Fixed",0.6,531,0.025,21,6.4,189.38264,0.5,680,-23834.8770067539,189.38264
"12655","Central","Fixed",0.6,531,0.025,22,6.4,869.38264,0.5,680,-23154.8770067539,869.38264
