"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wocp"
"8780","Southern","Tracking",0.65,531,0.04,20,4.6,29839.38264,2,2720,11357.432914475,1738.05027447505
"8781","Southern","Tracking",0.65,531,0.04,21,4.6,30401.38264,1.9,2584,11919.432914475,940.050274475048
"8782","Southern","Tracking",0.65,531,0.04,22,4.6,32985.38264,1.9,2584,14503.432914475,2164.05027447504
"8783","Southern","Tracking",0.65,531,0.04,23,4.6,33139.38264,1.8,2448,14657.432914475,958.050274475045
"8784","Southern","Tracking",0.65,531,0.04,22,6.4,35279.38264,2,2720,12930.3306462209,590.948006220893
"8785","Southern","Tracking",0.65,531,0.04,23,6.4,37999.38264,2,2720,15650.3306462209,1950.94800622089
"8786","Black Belt","Fixed",0.7,590,0.04,20,4.6,29839.38264,2,2720,9711.8608263228,92.4781863227981
"8787","Black Belt","Fixed",0.7,590,0.04,21,4.6,32559.38264,2,2720,12431.8608263228,1452.4781863228
"8788","Black Belt","Fixed",0.7,590,0.04,22,4.6,32985.38264,1.9,2584,12857.8608263228,518.478186322794
"8789","Black Belt","Fixed",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,15441.8608263228,1742.47818632279
"8790","Black Belt","Tracking",0.7,590,0.04,21,4.6,32559.38264,2,2720,11771.0740560834,791.691416083377
"8791","Black Belt","Tracking",0.7,590,0.04,22,4.6,35279.38264,2,2720,14491.0740560834,2151.69141608337
"8792","Black Belt","Tracking",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,14781.0740560834,1081.69141608337
"8793","Central","Fixed",0.7,590,0.04,21,4.6,32559.38264,2,2720,12069.7408263228,1090.3581863228
"8794","Central","Fixed",0.7,590,0.04,22,4.6,32985.38264,1.9,2584,12495.7408263228,156.358186322796
"8795","Central","Fixed",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,15079.7408263228,1380.3581863228
"8796","Central","Tracking",0.7,590,0.04,21,4.6,32559.38264,2,2720,11361.5540560834,382.17141608338
"8797","Central","Tracking",0.7,590,0.04,22,4.6,35279.38264,2,2720,14081.5540560834,1742.17141608338
"8798","Central","Tracking",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,14371.5540560834,672.171416083376
"8799","Northern","Fixed",0.7,590,0.04,21,4.6,32559.38264,2,2720,11514.9808263228,535.598186322801
"8800","Northern","Fixed",0.7,590,0.04,22,4.6,35279.38264,2,2720,14234.9808263228,1895.5981863228
"8801","Northern","Fixed",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,14524.9808263228,825.598186322797
"8802","Northern","Tracking",0.7,590,0.04,22,4.6,35279.38264,2,2720,13250.9140560834,911.531416083373
"8803","Northern","Tracking",0.7,590,0.04,23,4.6,37999.38264,2,2720,15970.9140560834,2271.53141608337
"8804","Southern","Fixed",0.7,590,0.04,20,4.6,29839.38264,2,2720,9843.5808263228,224.198186322799
"8805","Southern","Fixed",0.7,590,0.04,21,4.6,32559.38264,2,2720,12563.5808263228,1584.1981863228
"8806","Southern","Fixed",0.7,590,0.04,22,4.6,32985.38264,1.9,2584,12989.5808263228,650.198186322796
"8807","Southern","Fixed",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,15573.5808263228,1874.1981863228
"8808","Southern","Tracking",0.7,590,0.04,21,4.6,32559.38264,2,2720,12023.9140560834,1044.53141608338
"8809","Southern","Tracking",0.7,590,0.04,22,4.6,32985.38264,1.9,2584,12449.9140560834,110.531416083373
"8810","Southern","Tracking",0.7,590,0.04,23,4.6,35569.38264,1.9,2584,15033.9140560834,1334.53141608337
"8811","Black Belt","Fixed",0.75,649,0.04,22,4.6,35279.38264,2,2720,13139.1086449551,799.726004955071
"8812","Black Belt","Fixed",0.75,649,0.04,23,4.6,37999.38264,2,2720,15859.1086449551,2159.72600495507
"8813","Black Belt","Tracking",0.75,649,0.04,22,4.6,35279.38264,2,2720,12412.1951976917,72.8125576917118
"8814","Black Belt","Tracking",0.75,649,0.04,23,4.6,37999.38264,2,2720,15132.1951976917,1432.81255769171
"8815","Central","Fixed",0.75,649,0.04,22,4.6,35279.38264,2,2720,12740.8286449551,401.446004955069
"8816","Central","Fixed",0.75,649,0.04,23,4.6,37999.38264,2,2720,15460.8286449551,1761.44600495507
"8817","Central","Tracking",0.75,649,0.04,23,4.6,37999.38264,2,2720,14681.7151976917,982.332557691712
"8818","Northern","Fixed",0.75,649,0.04,23,4.6,37999.38264,2,2720,14850.5886449551,1151.20600495507
"8819","Northern","Tracking",0.75,649,0.04,23,4.6,37999.38264,2,2720,13768.0351976917,68.652557691712
"8820","Southern","Fixed",0.75,649,0.04,22,4.6,35279.38264,2,2720,13284.0286449551,944.64600495507
"8821","Southern","Fixed",0.75,649,0.04,23,4.6,37999.38264,2,2720,16004.0286449551,2304.64600495507
"8822","Southern","Tracking",0.75,649,0.04,22,4.6,35279.38264,2,2720,12690.2751976917,350.892557691714
"8823","Southern","Tracking",0.75,649,0.04,23,4.6,37999.38264,2,2720,15410.2751976917,1710.89255769171
"8824","Black Belt","Fixed",0.8,708,0.04,23,4.6,37999.38264,2,2720,13846.3964635874,147.01382358736
"8825","Southern","Fixed",0.8,708,0.04,23,4.6,37999.38264,2,2720,14004.4764635874,305.093823587362
"8826","Black Belt","Fixed",0.85,708,0.04,23,4.6,37999.38264,2,2720,13846.3964635874,147.01382358736
"8827","Southern","Fixed",0.85,708,0.04,23,4.6,37999.38264,2,2720,14004.4764635874,305.093823587362
"8828","Black Belt","Fixed",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6958.01545863228,1418.63281863228
"8829","Black Belt","Fixed",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8590.01545863228,1690.63281863228
"8830","Black Belt","Fixed",0.1,59,0.045,19,4.6,10145.38264,1.1,1496,8336.01545863228,76.6328186322826
"8831","Black Belt","Fixed",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9832.01545863228,212.632818632283
"8832","Black Belt","Fixed",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11328.0154586323,348.632818632283
"8833","Black Belt","Fixed",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12824.0154586323,484.632818632286
"8834","Black Belt","Fixed",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14320.0154586323,620.632818632286
"8835","Black Belt","Fixed",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6372.43655075505,833.053910755053
"8836","Black Belt","Fixed",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,8004.43655075505,1105.05391075505
"8837","Black Belt","Fixed",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9636.43655075505,1377.05391075505
"8838","Black Belt","Fixed",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11268.4365507551,1649.05391075505
"8839","Black Belt","Fixed",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12900.4365507551,1921.05391075505
"8840","Black Belt","Fixed",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14532.4365507551,2193.05391075505
"8841","Black Belt","Fixed",0.1,59,0.045,23,6.4,16129.38264,1.1,1496,13734.4365507551,35.0539107550612
"8842","Black Belt","Fixed",0.1,59,0.045,17,8.2,10381.38264,1.3,1768,6891.32794381582,1351.94530381582
"8843","Black Belt","Fixed",0.1,59,0.045,18,8.2,10399.38264,1.2,1632,6909.32794381582,9.94530381582354
"8844","Black Belt","Fixed",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,8541.32794381582,281.945303815824
"8845","Black Belt","Fixed",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10173.3279438158,553.945303815824
"8846","Black Belt","Fixed",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,11805.3279438158,825.945303815824
"8847","Black Belt","Fixed",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,13437.3279438158,1097.94530381582
"8848","Black Belt","Fixed",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15069.3279438158,1369.94530381582
"8849","Black Belt","Tracking",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6923.54878160834,1384.16614160834
"8850","Black Belt","Tracking",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8555.54878160834,1656.16614160834
"8851","Black Belt","Tracking",0.1,59,0.045,19,4.6,10145.38264,1.1,1496,8301.54878160834,42.1661416083425
"8852","Black Belt","Tracking",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9797.54878160834,178.166141608343
"8853","Black Belt","Tracking",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11293.5487816083,314.166141608343
"8854","Black Belt","Tracking",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12789.5487816083,450.166141608346
"8855","Black Belt","Tracking",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14285.5487816083,586.166141608346
"8856","Black Belt","Tracking",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6493.87075180232,954.48811180232
"8857","Black Belt","Tracking",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,8125.87075180232,1226.48811180232
"8858","Black Belt","Tracking",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9757.87075180232,1498.48811180232
"8859","Black Belt","Tracking",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11389.8707518023,1770.48811180232
"8860","Black Belt","Tracking",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,13021.8707518023,2042.48811180232
"8861","Black Belt","Tracking",0.1,59,0.045,22,6.4,14633.38264,1.1,1496,12359.8707518023,20.4881118023277
"8862","Black Belt","Tracking",0.1,59,0.045,23,6.4,16129.38264,1.1,1496,13855.8707518023,156.488111802328
"8863","Black Belt","Tracking",0.1,59,0.045,17,8.2,8767.38264,1.2,1632,6064.1927219963,524.810081996304
"8864","Black Belt","Tracking",0.1,59,0.045,18,8.2,10399.38264,1.2,1632,7696.1927219963,796.810081996304
"8865","Black Belt","Tracking",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,9328.1927219963,1068.8100819963
"8866","Black Belt","Tracking",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10960.1927219963,1340.8100819963
"8867","Black Belt","Tracking",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,12592.1927219963,1612.8100819963
"8868","Black Belt","Tracking",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,14224.1927219963,1884.8100819963
"8869","Black Belt","Tracking",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15856.1927219963,2156.8100819963
"8870","Central","Fixed",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6917.20045863228,1377.81781863228
"8871","Central","Fixed",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8549.20045863228,1649.81781863228
"8872","Central","Fixed",0.1,59,0.045,19,4.6,10145.38264,1.1,1496,8295.20045863228,35.8178186322839
"8873","Central","Fixed",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9791.20045863228,171.817818632284
"8874","Central","Fixed",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11287.2004586323,307.817818632284
"8875","Central","Fixed",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12783.2004586323,443.817818632288
"8876","Central","Fixed",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14279.2004586323,579.817818632288
"8877","Central","Fixed",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6331.62155075505,792.238910755053
"8878","Central","Fixed",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,7963.62155075505,1064.23891075505
"8879","Central","Fixed",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9595.62155075505,1336.23891075505
"8880","Central","Fixed",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11227.6215507551,1608.23891075505
"8881","Central","Fixed",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12859.6215507551,1880.23891075505
"8882","Central","Fixed",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14491.6215507551,2152.23891075505
"8883","Central","Fixed",0.1,59,0.045,23,6.4,18559.38264,1.2,1632,16123.6215507551,2424.23891075505
"8884","Central","Fixed",0.1,59,0.045,17,8.2,10381.38264,1.3,1768,6850.51294381582,1311.13030381582
"8885","Central","Fixed",0.1,59,0.045,18,8.2,12149.38264,1.3,1768,8618.51294381582,1719.13030381582
"8886","Central","Fixed",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,8500.51294381582,241.130303815824
"8887","Central","Fixed",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10132.5129438158,513.130303815824
"8888","Central","Fixed",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,11764.5129438158,785.130303815824
"8889","Central","Fixed",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,13396.5129438158,1057.13030381582
"8890","Central","Fixed",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15028.5129438158,1329.13030381582
"8891","Central","Tracking",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6877.46878160834,1338.08614160834
"8892","Central","Tracking",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8509.46878160834,1610.08614160834
"8893","Central","Tracking",0.1,59,0.045,19,4.6,12031.38264,1.2,1632,10141.4687816083,1882.08614160834
"8894","Central","Tracking",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9751.46878160834,132.086141608343
"8895","Central","Tracking",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11247.4687816083,268.086141608343
"8896","Central","Tracking",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12743.4687816083,404.086141608346
"8897","Central","Tracking",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14239.4687816083,540.086141608346
"8898","Central","Tracking",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6447.79075180232,908.40811180232
"8899","Central","Tracking",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,8079.79075180232,1180.40811180232
"8900","Central","Tracking",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9711.79075180232,1452.40811180232
"8901","Central","Tracking",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11343.7907518023,1724.40811180232
"8902","Central","Tracking",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12975.7907518023,1996.40811180232
"8903","Central","Tracking",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14607.7907518023,2268.40811180232
"8904","Central","Tracking",0.1,59,0.045,23,6.4,16129.38264,1.1,1496,13809.7907518023,110.408111802328
"8905","Central","Tracking",0.1,59,0.045,17,8.2,8767.38264,1.2,1632,6018.1127219963,478.730081996304
"8906","Central","Tracking",0.1,59,0.045,18,8.2,10399.38264,1.2,1632,7650.1127219963,750.730081996304
"8907","Central","Tracking",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,9282.1127219963,1022.7300819963
"8908","Central","Tracking",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10914.1127219963,1294.7300819963
"8909","Central","Tracking",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,12546.1127219963,1566.7300819963
"8910","Central","Tracking",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,14178.1127219963,1838.7300819963
"8911","Central","Tracking",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15810.1127219963,2110.7300819963
"8912","Northern","Fixed",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6854.74045863228,1315.35781863228
"8913","Northern","Fixed",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8486.74045863228,1587.35781863228
"8914","Northern","Fixed",0.1,59,0.045,19,4.6,12031.38264,1.2,1632,10118.7404586323,1859.35781863228
"8915","Northern","Fixed",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9728.74045863228,109.357818632283
"8916","Northern","Fixed",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11224.7404586323,245.357818632283
"8917","Northern","Fixed",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12720.7404586323,381.357818632287
"8918","Northern","Fixed",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14216.7404586323,517.357818632287
"8919","Northern","Fixed",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6269.16155075505,729.778910755053
"8920","Northern","Fixed",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,7901.16155075505,1001.77891075505
"8921","Northern","Fixed",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9533.16155075505,1273.77891075505
"8922","Northern","Fixed",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11165.1615507551,1545.77891075505
"8923","Northern","Fixed",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12797.1615507551,1817.77891075505
"8924","Northern","Fixed",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14429.1615507551,2089.77891075505
"8925","Northern","Fixed",0.1,59,0.045,23,6.4,18559.38264,1.2,1632,16061.1615507551,2361.77891075505
"8926","Northern","Fixed",0.1,59,0.045,17,8.2,10381.38264,1.3,1768,6788.05294381582,1248.67030381582
"8927","Northern","Fixed",0.1,59,0.045,18,8.2,12149.38264,1.3,1768,8556.05294381582,1656.67030381582
"8928","Northern","Fixed",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,8438.05294381582,178.670303815823
"8929","Northern","Fixed",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10070.0529438158,450.670303815823
"8930","Northern","Fixed",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,11702.0529438158,722.670303815823
"8931","Northern","Fixed",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,13334.0529438158,994.670303815823
"8932","Northern","Fixed",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,14966.0529438158,1266.67030381582
"8933","Northern","Tracking",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6783.95878160834,1244.57614160834
"8934","Northern","Tracking",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8415.95878160834,1516.57614160834
"8935","Northern","Tracking",0.1,59,0.045,19,4.6,12031.38264,1.2,1632,10047.9587816083,1788.57614160834
"8936","Northern","Tracking",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9657.95878160834,38.5761416083424
"8937","Northern","Tracking",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11153.9587816083,174.576141608342
"8938","Northern","Tracking",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12649.9587816083,310.576141608346
"8939","Northern","Tracking",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14145.9587816083,446.576141608346
"8940","Northern","Tracking",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6354.28075180232,814.898111802321
"8941","Northern","Tracking",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,7986.28075180232,1086.89811180232
"8942","Northern","Tracking",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9618.28075180232,1358.89811180232
"8943","Northern","Tracking",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11250.2807518023,1630.89811180232
"8944","Northern","Tracking",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12882.2807518023,1902.89811180232
"8945","Northern","Tracking",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14514.2807518023,2174.89811180232
"8946","Northern","Tracking",0.1,59,0.045,23,6.4,16129.38264,1.1,1496,13716.2807518023,16.8981118023294
"8947","Northern","Tracking",0.1,59,0.045,17,8.2,8767.38264,1.2,1632,5924.6027219963,385.220081996304
"8948","Northern","Tracking",0.1,59,0.045,18,8.2,10399.38264,1.2,1632,7556.6027219963,657.220081996304
"8949","Northern","Tracking",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,9188.6027219963,929.220081996304
"8950","Northern","Tracking",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10820.6027219963,1201.2200819963
"8951","Northern","Tracking",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,12452.6027219963,1473.2200819963
"8952","Northern","Tracking",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,14084.6027219963,1745.2200819963
"8953","Northern","Tracking",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15716.6027219963,2017.2200819963
"8954","Southern","Fixed",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6972.82045863228,1433.43781863228
"8955","Southern","Fixed",0.1,59,0.045,18,4.6,10399.38264,1.2,1632,8604.82045863228,1705.43781863228
"8956","Southern","Fixed",0.1,59,0.045,19,4.6,10145.38264,1.1,1496,8350.82045863228,91.4378186322829
"8957","Southern","Fixed",0.1,59,0.045,20,4.6,11641.38264,1.1,1496,9846.82045863228,227.437818632283
"8958","Southern","Fixed",0.1,59,0.045,21,4.6,13137.38264,1.1,1496,11342.8204586323,363.437818632283
"8959","Southern","Fixed",0.1,59,0.045,22,4.6,14633.38264,1.1,1496,12838.8204586323,499.437818632287
"8960","Southern","Fixed",0.1,59,0.045,23,4.6,16129.38264,1.1,1496,14334.8204586323,635.437818632287
"8961","Southern","Fixed",0.1,59,0.045,17,6.4,8767.38264,1.2,1632,6387.24155075505,847.858910755053
"8962","Southern","Fixed",0.1,59,0.045,18,6.4,10399.38264,1.2,1632,8019.24155075505,1119.85891075505
"8963","Southern","Fixed",0.1,59,0.045,19,6.4,12031.38264,1.2,1632,9651.24155075505,1391.85891075505
"8964","Southern","Fixed",0.1,59,0.045,20,6.4,13663.38264,1.2,1632,11283.2415507551,1663.85891075505
"8965","Southern","Fixed",0.1,59,0.045,21,6.4,15295.38264,1.2,1632,12915.2415507551,1935.85891075505
"8966","Southern","Fixed",0.1,59,0.045,22,6.4,16927.38264,1.2,1632,14547.2415507551,2207.85891075505
"8967","Southern","Fixed",0.1,59,0.045,23,6.4,16129.38264,1.1,1496,13749.2415507551,49.8589107550615
"8968","Southern","Fixed",0.1,59,0.045,17,8.2,10381.38264,1.3,1768,6906.13294381582,1366.75030381582
"8969","Southern","Fixed",0.1,59,0.045,18,8.2,10399.38264,1.2,1632,6924.13294381582,24.7503038158238
"8970","Southern","Fixed",0.1,59,0.045,19,8.2,12031.38264,1.2,1632,8556.13294381582,296.750303815825
"8971","Southern","Fixed",0.1,59,0.045,20,8.2,13663.38264,1.2,1632,10188.1329438158,568.750303815825
"8972","Southern","Fixed",0.1,59,0.045,21,8.2,15295.38264,1.2,1632,11820.1329438158,840.750303815825
"8973","Southern","Fixed",0.1,59,0.045,22,8.2,16927.38264,1.2,1632,13452.1329438158,1112.75030381582
"8974","Southern","Fixed",0.1,59,0.045,23,8.2,18559.38264,1.2,1632,15084.1329438158,1384.75030381582
"8975","Southern","Tracking",0.1,59,0.045,17,4.6,8767.38264,1.2,1632,6951.98878160834,1412.60614160834
