"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wocp"
"842","Southern","Fixed",0.1,59,0.015,7,6.4,8404.66503,1.2,3690,4797.46394075506,6.50891075505569
"843","Southern","Fixed",0.1,59,0.015,8,6.4,12094.66503,1.2,3690,8487.46394075506,621.508910755056
"844","Southern","Fixed",0.1,59,0.015,9,6.4,15784.66503,1.2,3690,12177.4639407551,1236.50891075506
"845","Southern","Fixed",0.1,59,0.015,3,8.2,-2317.34997,1.9,5842.5,-7019.65966618417,489.385303815827
"846","Southern","Fixed",0.1,59,0.015,4,8.2,872.085030000002,1.6,4920,-3830.22466618417,603.820303815824
"847","Southern","Fixed",0.1,59,0.015,5,8.2,3408.37503,1.4,4305,-1293.93466618417,65.1103038158253
"848","Southern","Fixed",0.1,59,0.015,6,8.2,7713.37503,1.4,4305,3011.06533381583,1295.11030381583
"849","Southern","Fixed",0.1,59,0.015,7,8.2,10211.52003,1.3,3997.5,5509.21033381582,718.255303815822
"850","Southern","Fixed",0.1,59,0.015,8,8.2,14209.02003,1.3,3997.5,9506.71033381582,1640.75530381582
"851","Southern","Fixed",0.1,59,0.015,9,8.2,15784.66503,1.2,3690,11082.3553338158,141.400303815826
"852","Southern","Tracking",0.1,59,0.015,3,4.6,-4047.91497,1.6,4920,-7289.41882839166,219.62614160834
"853","Southern","Tracking",0.1,59,0.015,4,4.6,-896.624969999997,1.4,4305,-4138.12882839166,295.916141608341
"854","Southern","Tracking",0.1,59,0.015,5,4.6,2216.52003,1.3,3997.5,-1024.98382839166,334.061141608337
"855","Southern","Tracking",0.1,59,0.015,6,4.6,6214.02003,1.3,3997.5,2972.51617160834,1256.56114160834
"856","Southern","Tracking",0.1,59,0.015,7,4.6,8404.66503,1.2,3690,5163.16117160834,372.206141608342
"857","Southern","Tracking",0.1,59,0.015,8,4.6,12094.66503,1.2,3690,8853.16117160834,987.206141608342
"858","Southern","Tracking",0.1,59,0.015,9,4.6,15784.66503,1.2,3690,12543.1611716083,1602.20614160834
"859","Southern","Tracking",0.1,59,0.015,3,6.4,-3471.05997,1.7,5227.5,-7142.24185819768,366.803111802321
"860","Southern","Tracking",0.1,59,0.015,4,6.4,-12.2699699999976,1.5,4612.5,-3683.45185819768,750.593111802322
"861","Southern","Tracking",0.1,59,0.015,5,6.4,3408.37503,1.4,4305,-262.806858197676,1096.23811180232
"862","Southern","Tracking",0.1,59,0.015,6,6.4,6214.02003,1.3,3997.5,2542.83814180232,826.883111802319
"863","Southern","Tracking",0.1,59,0.015,7,6.4,10211.52003,1.3,3997.5,6540.33814180232,1749.38311180232
"864","Southern","Tracking",0.1,59,0.015,8,6.4,12094.66503,1.2,3690,8423.48314180232,557.528111802323
"865","Southern","Tracking",0.1,59,0.015,9,6.4,15784.66503,1.2,3690,12113.4831418023,1172.52811180232
"866","Southern","Tracking",0.1,59,0.015,3,8.2,-2894.20497,1.8,5535,-6995.0648880037,513.980081996304
"867","Southern","Tracking",0.1,59,0.015,4,8.2,-12.2699699999976,1.5,4612.5,-4113.12988800369,320.915081996305
"868","Southern","Tracking",0.1,59,0.015,5,8.2,3408.37503,1.4,4305,-692.484888003693,666.560081996306
"869","Southern","Tracking",0.1,59,0.015,6,8.2,6214.02003,1.3,3997.5,2113.1601119963,397.205081996302
"870","Southern","Tracking",0.1,59,0.015,7,8.2,10211.52003,1.3,3997.5,6110.6601119963,1319.7050819963
"871","Southern","Tracking",0.1,59,0.015,8,8.2,12094.66503,1.2,3690,7993.80511199631,127.850081996306
"872","Southern","Tracking",0.1,59,0.015,9,8.2,15784.66503,1.2,3690,11683.8051119963,742.850081996306
"873","Black Belt","Fixed",0.15,118,0.015,4,4.6,1756.44003,1.7,5227.5,-4296.70433273544,137.34063726456
"874","Black Belt","Fixed",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-261.059332735438,1097.98563726456
"875","Black Belt","Fixed",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,3159.58566726456,1443.63063726456
"876","Black Belt","Fixed",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5965.23066726456,1174.27563726456
"877","Black Belt","Fixed",0.15,118,0.015,8,4.6,14209.02003,1.3,3997.5,8155.87566726456,289.920637264559
"878","Black Belt","Fixed",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,12153.3756672646,1212.42063726456
"879","Black Belt","Fixed",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3699.15214848989,734.89282151011
"880","Black Belt","Fixed",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-240.362148489892,1118.68282151011
"881","Black Belt","Fixed",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1988.42785151011,272.472821510108
"882","Black Belt","Fixed",0.15,118,0.015,7,6.4,12018.37503,1.4,4305,4794.07285151011,3.11782151010812
"883","Black Belt","Fixed",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,9099.07285151011,1233.11782151011
"884","Black Belt","Fixed",0.15,118,0.015,9,6.4,18206.52003,1.3,3997.5,10982.2178515101,41.2628215101049
"885","Black Belt","Fixed",0.15,118,0.015,5,8.2,8175.79503,1.8,5535,-1238.72436236835,120.320607631647
"886","Black Belt","Fixed",0.15,118,0.015,6,8.2,12211.44003,1.7,5227.5,2796.92063763165,1080.96560763165
"887","Black Belt","Fixed",0.15,118,0.015,7,8.2,15632.08503,1.6,4920,6217.56563763165,1426.61060763165
"888","Black Belt","Fixed",0.15,118,0.015,8,8.2,18437.73003,1.5,4612.5,9023.21063763165,1157.25560763165
"889","Black Belt","Fixed",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,11213.8556376317,272.900607631649
"890","Black Belt","Tracking",0.15,118,0.015,4,4.6,2640.79503,1.8,5535,-3861.29268678332,572.752283216677
"891","Black Belt","Tracking",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-710.002686783321,649.042283216678
"892","Black Belt","Tracking",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,2710.64231321668,994.687283216678
"893","Black Belt","Tracking",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5516.28731321668,725.332283216679
"894","Black Belt","Tracking",0.15,118,0.015,8,4.6,16323.37503,1.4,4305,9821.28731321668,1955.33228321668
"895","Black Belt","Tracking",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,11704.4323132167,763.477283216675
"896","Black Belt","Tracking",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3836.29374639535,597.751223604645
"897","Black Belt","Tracking",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-377.503746395357,981.541223604642
"898","Black Belt","Tracking",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1851.28625360464,135.331223604643
"899","Black Belt","Tracking",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6463.78625360464,1672.83122360464
"900","Black Belt","Tracking",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,8961.93125360465,1095.97622360464
"901","Black Belt","Tracking",0.15,118,0.015,9,6.4,20628.37503,1.4,4305,13266.9312536046,2325.97622360464
"902","Black Belt","Tracking",0.15,118,0.015,4,8.2,4409.50503,2,6150,-3811.29480600739,622.750163992607
"903","Black Belt","Tracking",0.15,118,0.015,5,8.2,6983.94003,1.7,5227.5,-1236.85980600739,122.185163992608
"904","Black Belt","Tracking",0.15,118,0.015,6,8.2,10712.08503,1.6,4920,2491.28519399261,775.330163992609
"905","Black Belt","Tracking",0.15,118,0.015,7,8.2,13825.23003,1.5,4612.5,5604.43019399261,813.475163992609
"906","Black Belt","Tracking",0.15,118,0.015,8,8.2,16323.37503,1.4,4305,8102.57519399261,236.620163992609
"907","Black Belt","Tracking",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,12407.5751939926,1466.62016399261
"908","Central","Fixed",0.15,118,0.015,4,4.6,1756.44003,1.7,5227.5,-4323.92933273544,110.11563726456
"909","Central","Fixed",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-288.284332735439,1070.76063726456
"910","Central","Fixed",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,3132.36066726456,1416.40563726456
"911","Central","Fixed",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5938.00566726456,1147.05063726456
"912","Central","Fixed",0.15,118,0.015,8,4.6,14209.02003,1.3,3997.5,8128.65066726456,262.695637264558
"913","Central","Fixed",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,12126.1506672646,1185.19563726456
"914","Central","Fixed",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3726.37714848989,707.667821510109
"915","Central","Fixed",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-267.587148489893,1091.45782151011
"916","Central","Fixed",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1961.20285151011,245.247821510107
"917","Central","Fixed",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6573.70285151011,1782.74782151011
"918","Central","Fixed",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,9071.84785151011,1205.89282151011
"919","Central","Fixed",0.15,118,0.015,9,6.4,18206.52003,1.3,3997.5,10954.9928515101,14.0378215101045
"920","Central","Fixed",0.15,118,0.015,5,8.2,8175.79503,1.8,5535,-1265.94936236835,93.095607631647
"921","Central","Fixed",0.15,118,0.015,6,8.2,12211.44003,1.7,5227.5,2769.69563763165,1053.74060763165
"922","Central","Fixed",0.15,118,0.015,7,8.2,15632.08503,1.6,4920,6190.34063763165,1399.38560763165
"923","Central","Fixed",0.15,118,0.015,8,8.2,18437.73003,1.5,4612.5,8995.98563763165,1130.03060763165
"924","Central","Fixed",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,11186.6306376316,245.675607631649
"925","Central","Tracking",0.15,118,0.015,4,4.6,2640.79503,1.8,5535,-3892.02768678332,542.017283216677
"926","Central","Tracking",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-740.737686783321,618.307283216678
"927","Central","Tracking",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,2679.90731321668,963.952283216679
"928","Central","Tracking",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5485.55231321668,694.597283216679
"929","Central","Tracking",0.15,118,0.015,8,4.6,16323.37503,1.4,4305,9790.55231321668,1924.59728321668
"930","Central","Tracking",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,11673.6973132167,732.742283216676
"931","Central","Tracking",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3867.02874639535,567.016223604645
"932","Central","Tracking",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-408.238746395356,950.806223604643
"933","Central","Tracking",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1820.55125360464,104.596223604643
"934","Central","Tracking",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6433.05125360464,1642.09622360464
"935","Central","Tracking",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,8931.19625360464,1065.24122360464
"936","Central","Tracking",0.15,118,0.015,9,6.4,20628.37503,1.4,4305,13236.1962536046,2295.24122360464
"937","Central","Tracking",0.15,118,0.015,4,8.2,4409.50503,2,6150,-3842.02980600739,592.015163992606
"938","Central","Tracking",0.15,118,0.015,5,8.2,6983.94003,1.7,5227.5,-1267.59480600739,91.4501639926075
"939","Central","Tracking",0.15,118,0.015,6,8.2,10712.08503,1.6,4920,2460.55019399261,744.595163992608
"940","Central","Tracking",0.15,118,0.015,7,8.2,13825.23003,1.5,4612.5,5573.69519399261,782.740163992608
"941","Central","Tracking",0.15,118,0.015,8,8.2,16323.37503,1.4,4305,8071.84019399261,205.885163992609
"942","Central","Tracking",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,12376.8401939926,1435.88516399261
"943","Northern","Fixed",0.15,118,0.015,4,4.6,1756.44003,1.7,5227.5,-4365.56933273544,68.4756372645606
"944","Northern","Fixed",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-329.924332735438,1029.12063726456
"945","Northern","Fixed",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,3090.72066726456,1374.76563726456
"946","Northern","Fixed",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5896.36566726456,1105.41063726456
"947","Northern","Fixed",0.15,118,0.015,8,4.6,14209.02003,1.3,3997.5,8087.01066726456,221.055637264559
"948","Northern","Fixed",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,12084.5106672646,1143.55563726456
"949","Northern","Fixed",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3768.01714848989,666.02782151011
"950","Northern","Fixed",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-309.227148489892,1049.81782151011
"951","Northern","Fixed",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1919.56285151011,203.607821510108
"952","Northern","Fixed",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6532.06285151011,1741.10782151011
"953","Northern","Fixed",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,9030.20785151011,1164.25282151011
"954","Northern","Fixed",0.15,118,0.015,9,6.4,20628.37503,1.4,4305,13335.2078515101,2394.25282151011
"955","Northern","Fixed",0.15,118,0.015,5,8.2,8175.79503,1.8,5535,-1307.58936236835,51.4556076316476
"956","Northern","Fixed",0.15,118,0.015,6,8.2,12211.44003,1.7,5227.5,2728.05563763165,1012.10060763165
"957","Northern","Fixed",0.15,118,0.015,7,8.2,15632.08503,1.6,4920,6148.70063763165,1357.74560763165
"958","Northern","Fixed",0.15,118,0.015,8,8.2,18437.73003,1.5,4612.5,8954.34563763165,1088.39060763165
"959","Northern","Fixed",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,11144.9906376317,204.035607631649
"960","Northern","Tracking",0.15,118,0.015,4,4.6,2640.79503,1.8,5535,-3954.93768678332,479.107283216677
"961","Northern","Tracking",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-803.647686783321,555.397283216678
"962","Northern","Tracking",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,2616.99731321668,901.042283216679
"963","Northern","Tracking",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5422.64231321668,631.687283216679
"964","Northern","Tracking",0.15,118,0.015,8,4.6,16323.37503,1.4,4305,9727.64231321668,1861.68728321668
"965","Northern","Tracking",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,11610.7873132167,669.832283216676
"966","Northern","Tracking",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3929.93874639535,504.106223604645
"967","Northern","Tracking",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-471.148746395356,887.896223604643
"968","Northern","Tracking",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1757.64125360464,41.6862236046436
"969","Northern","Tracking",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6370.14125360464,1579.18622360464
"970","Northern","Tracking",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,8868.28625360465,1002.33122360464
"971","Northern","Tracking",0.15,118,0.015,9,6.4,20628.37503,1.4,4305,13173.2862536046,2232.33122360464
"972","Northern","Tracking",0.15,118,0.015,4,8.2,4409.50503,2,6150,-3904.93980600739,529.105163992606
"973","Northern","Tracking",0.15,118,0.015,5,8.2,6983.94003,1.7,5227.5,-1330.50480600739,28.5401639926076
"974","Northern","Tracking",0.15,118,0.015,6,8.2,10712.08503,1.6,4920,2397.64019399261,681.685163992608
"975","Northern","Tracking",0.15,118,0.015,7,8.2,13825.23003,1.5,4612.5,5510.78519399261,719.830163992609
"976","Northern","Tracking",0.15,118,0.015,8,8.2,16323.37503,1.4,4305,8008.93019399261,142.975163992609
"977","Northern","Tracking",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,12313.9301939926,1372.97516399261
"978","Southern","Fixed",0.15,118,0.015,4,4.6,1756.44003,1.7,5227.5,-4286.86433273544,147.180637264561
"979","Southern","Fixed",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-251.219332735438,1107.82563726456
"980","Southern","Fixed",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,3169.42566726456,1453.47063726456
"981","Southern","Fixed",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5975.07066726456,1184.11563726456
"982","Southern","Fixed",0.15,118,0.015,8,4.6,14209.02003,1.3,3997.5,8165.71566726456,299.760637264559
"983","Southern","Fixed",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,12163.2156672646,1222.26063726456
"984","Southern","Fixed",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3689.31214848989,744.73282151011
"985","Southern","Fixed",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-230.522148489892,1128.52282151011
"986","Southern","Fixed",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1998.26785151011,282.312821510108
"987","Southern","Fixed",0.15,118,0.015,7,6.4,12018.37503,1.4,4305,4803.91285151011,12.9578215101083
"988","Southern","Fixed",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,9108.91285151011,1242.95782151011
"989","Southern","Fixed",0.15,118,0.015,9,6.4,18206.52003,1.3,3997.5,10992.0578515101,51.1028215101051
"990","Southern","Fixed",0.15,118,0.015,5,8.2,8175.79503,1.8,5535,-1228.88436236835,130.160607631648
"991","Southern","Fixed",0.15,118,0.015,6,8.2,12211.44003,1.7,5227.5,2806.76063763165,1090.80560763165
"992","Southern","Fixed",0.15,118,0.015,7,8.2,15632.08503,1.6,4920,6227.40563763165,1436.45060763165
"993","Southern","Fixed",0.15,118,0.015,8,8.2,18437.73003,1.5,4612.5,9033.05063763165,1167.09560763165
"994","Southern","Fixed",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,11223.6956376317,282.740607631649
"995","Southern","Tracking",0.15,118,0.015,4,4.6,2640.79503,1.8,5535,-3842.33268678332,591.712283216677
"996","Southern","Tracking",0.15,118,0.015,5,4.6,5792.08503,1.6,4920,-691.042686783321,668.002283216678
"997","Southern","Tracking",0.15,118,0.015,6,4.6,9212.73003,1.5,4612.5,2729.60231321668,1013.64728321668
"998","Southern","Tracking",0.15,118,0.015,7,4.6,12018.37503,1.4,4305,5535.24731321668,744.292283216679
"999","Southern","Tracking",0.15,118,0.015,8,4.6,16323.37503,1.4,4305,9840.24731321668,1974.29228321668
"1000","Southern","Tracking",0.15,118,0.015,9,4.6,18206.52003,1.3,3997.5,11723.3923132167,782.437283216675
"1001","Southern","Tracking",0.15,118,0.015,4,6.4,3525.15003,1.9,5842.5,-3817.33374639535,616.711223604645
"1002","Southern","Tracking",0.15,118,0.015,5,6.4,6983.94003,1.7,5227.5,-358.543746395357,1000.50122360464
"1003","Southern","Tracking",0.15,118,0.015,6,6.4,9212.73003,1.5,4612.5,1870.24625360464,154.291223604643
"1004","Southern","Tracking",0.15,118,0.015,7,6.4,13825.23003,1.5,4612.5,6482.74625360464,1691.79122360464
"1005","Southern","Tracking",0.15,118,0.015,8,6.4,16323.37503,1.4,4305,8980.89125360464,1114.93622360464
"1006","Southern","Tracking",0.15,118,0.015,9,6.4,20628.37503,1.4,4305,13285.8912536046,2344.93622360464
"1007","Southern","Tracking",0.15,118,0.015,4,8.2,4409.50503,2,6150,-3792.33480600739,641.710163992606
"1008","Southern","Tracking",0.15,118,0.015,5,8.2,6983.94003,1.7,5227.5,-1217.89980600739,141.145163992607
"1009","Southern","Tracking",0.15,118,0.015,6,8.2,10712.08503,1.6,4920,2510.24519399261,794.290163992608
"1010","Southern","Tracking",0.15,118,0.015,7,8.2,13825.23003,1.5,4612.5,5623.39019399261,832.435163992608
"1011","Southern","Tracking",0.15,118,0.015,8,8.2,16323.37503,1.4,4305,8121.53519399261,255.580163992609
"1012","Southern","Tracking",0.15,118,0.015,9,8.2,20628.37503,1.4,4305,12426.5351939926,1485.58016399261
"1013","Black Belt","Fixed",0.2,177,0.015,5,4.6,8175.79503,1.8,5535,-903.981514103158,455.063455896841
"1014","Black Belt","Fixed",0.2,177,0.015,6,4.6,12211.44003,1.7,5227.5,3131.66348589684,1415.70845589684
"1015","Black Belt","Fixed",0.2,177,0.015,7,4.6,15632.08503,1.6,4920,6552.30848589684,1761.35345589684
"1016","Black Belt","Fixed",0.2,177,0.015,8,4.6,18437.73003,1.5,4612.5,9357.95348589684,1491.99845589684
"1017","Black Belt","Fixed",0.2,177,0.015,9,4.6,20628.37503,1.4,4305,11548.5984858968,607.643455896843
"1018","Black Belt","Fixed",0.2,177,0.015,5,6.4,10559.50503,2,6150,-277.008237734839,1082.03673226516
"1019","Black Belt","Fixed",0.2,177,0.015,6,6.4,13710.79503,1.8,5535,2874.28176226516,1158.32673226516
"1020","Black Belt","Fixed",0.2,177,0.015,7,6.4,15632.08503,1.6,4920,4795.57176226516,4.61673226516177
"1021","Black Belt","Fixed",0.2,177,0.015,8,6.4,20552.08503,1.6,4920,9715.57176226516,1849.61673226516
"1022","Black Belt","Fixed",0.2,177,0.015,9,6.4,23050.23003,1.5,4612.5,12213.7167622652,1272.76173226516
"1023","Black Belt","Fixed",0.2,177,0.015,6,8.2,16709.50503,2,6150,2587.66594144747,871.710911447472
"1024","Black Belt","Fixed",0.2,177,0.015,7,8.2,19245.79503,1.8,5535,5123.95594144747,333.000911447472
"1025","Black Belt","Fixed",0.2,177,0.015,8,8.2,22666.44003,1.7,5227.5,8544.60094144747,678.645911447473
"1026","Black Belt","Fixed",0.2,177,0.015,9,8.2,25472.08503,1.6,4920,11350.2459414475,409.290911447473
"1027","Black Belt","Tracking",0.2,177,0.015,5,4.6,9367.65003,1.9,5842.5,-385.57154517498,973.473424825019
"1028","Black Belt","Tracking",0.2,177,0.015,6,4.6,12211.44003,1.7,5227.5,2458.21845482502,742.263424825016
"1029","Black Belt","Tracking",0.2,177,0.015,7,4.6,15632.08503,1.6,4920,5878.86345482502,1087.90842482502
"1030","Black Belt","Tracking",0.2,177,0.015,8,4.6,18437.73003,1.5,4612.5,8684.50845482502,818.553424825017
"1031","Black Belt","Tracking",0.2,177,0.015,9,4.6,23050.23003,1.5,4612.5,13297.008454825,2356.05342482502
"1032","Black Belt","Tracking",0.2,177,0.015,5,6.4,10559.50503,2,6150,-482.750634593036,876.294335406963
"1033","Black Belt","Tracking",0.2,177,0.015,6,6.4,13710.79503,1.8,5535,2668.53936540696,952.584335406964
"1034","Black Belt","Tracking",0.2,177,0.015,7,6.4,17438.94003,1.7,5227.5,6396.68436540697,1605.72933540696
"1035","Black Belt","Tracking",0.2,177,0.015,8,6.4,20552.08503,1.6,4920,9509.82936540697,1643.87433540696
"1036","Black Belt","Tracking",0.2,177,0.015,9,6.4,23050.23003,1.5,4612.5,12007.974365407,1067.01933540697
"1037","Black Belt","Tracking",0.2,177,0.015,6,8.2,15210.15003,1.9,5842.5,2878.86027598891,1162.90524598891
"1038","Black Belt","Tracking",0.2,177,0.015,7,8.2,17438.94003,1.7,5227.5,5107.65027598891,316.695245988909
