"","0.00%_Fixed_4.6","0.00%_Fixed_6.4","0.00%_Fixed_8.2","0.00%_Tracking_4.6","0.00%_Tracking_6.4","0.00%_Tracking_8.2","0.25%_Fixed_4.6","0.25%_Fixed_6.4","0.25%_Fixed_8.2","0.25%_Tracking_4.6","0.25%_Tracking_6.4","0.25%_Tracking_8.2","0.50%_Fixed_4.6","0.50%_Fixed_6.4","0.50%_Fixed_8.2","0.50%_Tracking_4.6","0.50%_Tracking_6.4","0.50%_Tracking_8.2","0.75%_Fixed_4.6","0.75%_Fixed_6.4","0.75%_Fixed_8.2","0.75%_Tracking_4.6","0.75%_Tracking_6.4","0.75%_Tracking_8.2","1.00%_Fixed_4.6","1.00%_Fixed_6.4","1.00%_Fixed_8.2","1.00%_Tracking_4.6","1.00%_Tracking_6.4","1.00%_Tracking_8.2"
"0.01_3_0.1_Northern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-11550.85,-11552.39,-11555.28,-11381.22,-11382.35,-11383.48,-10018.22,-10021.83,-10028.56,-9622.21,-9624.85,-9627.49,-8485.31,-8490.97,-8501.56,-7863.09,-7867.24,-7871.4,-6952.42,-6960.14,-6974.57,-6103.97,-6109.64,-6115.3
"0.03_3_0.1_Northern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-9231.9,-9233.44,-9236.33,-8721.33,-8722.46,-8723.59,-4608.48,-4612.09,-4618.82,-3416.51,-3419.15,-3421.79,15.8,10.14,-0.45,1888.64,1884.49,1880.33,4640.03,4632.31,4617.88,7193.79,7188.12,7182.46
"0.06_3_0.1_Northern",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-5753.47,-5755.01,-5757.9,-4731.49,-4732.63,-4733.76,3506.13,3502.52,3495.79,5892.04,5889.4,5886.76,12767.46,12761.8,12751.22,16516.23,16512.08,16507.93,22028.71,22020.99,22006.56,27140.43,27134.76,27129.1
"0.01_6_0.1_Northern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-10628.35,-10629.89,-10632.78,-10458.72,-10459.85,-10460.98,-9095.72,-9099.33,-9106.06,-8699.71,-8702.35,-8704.99,-7562.81,-7568.47,-7579.06,-6940.59,-6944.74,-6948.9,-6029.92,-6037.64,-6052.07,-5181.47,-5187.14,-5192.8
"0.03_6_0.1_Northern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-8309.4,-8310.94,-8313.83,-7798.83,-7799.96,-7801.09,-3685.98,-3689.59,-3696.32,-2494.01,-2496.65,-2499.29,938.3,932.64,922.05,2811.14,2806.99,2802.83,5562.53,5554.81,5540.38,8116.29,8110.62,8104.96
"0.06_6_0.1_Northern",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-4830.97,-4832.51,-4835.4,-3808.99,-3810.13,-3811.26,4428.63,4425.02,4418.29,6814.54,6811.9,6809.26,13689.96,13684.3,13673.72,17438.73,17434.58,17430.43,22951.21,22943.49,22929.06,28062.93,28057.26,28051.6
"0.01_9_0.1_Northern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-9705.85,-9707.39,-9710.28,-9536.22,-9537.35,-9538.48,-8173.22,-8176.83,-8183.56,-7777.21,-7779.85,-7782.49,-6640.31,-6645.97,-6656.56,-6018.09,-6022.24,-6026.4,-5107.42,-5115.14,-5129.57,-4258.97,-4264.64,-4270.3
"0.03_9_0.1_Northern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-7386.9,-7388.44,-7391.33,-6876.33,-6877.46,-6878.59,-2763.48,-2767.09,-2773.82,-1571.51,-1574.15,-1576.79,1860.8,1855.14,1844.55,3733.64,3729.49,3725.33,6485.03,6477.31,6462.88,9038.79,9033.12,9027.46
"0.06_9_0.1_Northern",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-3908.47,-3910.01,-3912.9,-2886.49,-2887.63,-2888.76,5351.13,5347.52,5340.79,7737.04,7734.4,7731.76,14612.46,14606.8,14596.22,18361.23,18357.08,18352.93,23873.71,23865.99,23851.56,28985.43,28979.76,28974.1
"0.01_3_0.3_Northern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-10397.14,-10398.68,-10401.57,-10227.51,-10228.64,-10229.77,-8864.51,-8868.12,-8874.85,-8468.5,-8471.14,-8473.78,-7331.6,-7337.26,-7347.85,-6709.38,-6713.53,-6717.69,-5798.71,-5806.43,-5820.86,-4950.26,-4955.93,-4961.59
"0.03_3_0.3_Northern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-8078.19,-8079.73,-8082.62,-7567.62,-7568.75,-7569.88,-3454.77,-3458.38,-3465.11,-2262.8,-2265.44,-2268.08,1169.51,1163.85,1153.26,3042.35,3038.2,3034.04,5793.74,5786.02,5771.59,8347.5,8341.83,8336.17
"0.06_3_0.3_Northern",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-4599.76,-4601.3,-4604.19,-3577.78,-3578.92,-3580.05,4659.84,4656.23,4649.5,7045.75,7043.11,7040.47,13921.17,13915.51,13904.93,17669.94,17665.79,17661.64,23182.42,23174.7,23160.27,28294.14,28288.47,28282.81
"0.01_6_0.3_Northern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-7629.64,-7631.18,-7634.07,-7460.01,-7461.14,-7462.27,-6097.01,-6100.62,-6107.35,-5701,-5703.64,-5706.28,-4564.1,-4569.76,-4580.35,-3941.88,-3946.03,-3950.19,-3031.21,-3038.93,-3053.36,-2182.76,-2188.43,-2194.09
"0.03_6_0.3_Northern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-5310.69,-5312.23,-5315.12,-4800.12,-4801.25,-4802.38,-687.27,-690.88,-697.61,504.7,502.06,499.42,3937.01,3931.35,3920.76,5809.85,5805.7,5801.54,8561.24,8553.52,8539.09,11115,11109.33,11103.67
"0.06_6_0.3_Northern",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-1832.26,-1833.8,-1836.69,-810.28,-811.42,-812.55,7427.34,7423.73,7417,9813.25,9810.61,9807.97,16688.67,16683.01,16672.43,20437.44,20433.29,20429.14,25949.92,25942.2,25927.77,31061.64,31055.97,31050.31
"0.01_9_0.3_Northern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-4862.14,-4863.68,-4866.57,-4692.51,-4693.64,-4694.77,-3329.51,-3333.12,-3339.85,-2933.5,-2936.14,-2938.78,-1796.6,-1802.26,-1812.85,-1174.38,-1178.53,-1182.69,-263.71,-271.43,-285.86,584.74,579.07,573.41
"0.03_9_0.3_Northern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-2543.19,-2544.73,-2547.62,-2032.62,-2033.75,-2034.88,2080.23,2076.62,2069.89,3272.2,3269.56,3266.92,6704.51,6698.85,6688.26,8577.35,8573.2,8569.04,11328.74,11321.02,11306.59,13882.5,13876.83,13871.17
"0.06_9_0.3_Northern",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,935.24,933.7,930.81,1957.22,1956.08,1954.95,10194.84,10191.23,10184.5,12580.75,12578.11,12575.47,19456.17,19450.51,19439.93,23204.94,23200.79,23196.64,28717.42,28709.7,28695.27,33829.14,33823.47,33817.81
"0.01_3_0.5_Northern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-9243.43,-9244.97,-9247.86,-9073.8,-9074.93,-9076.06,-7710.8,-7714.41,-7721.14,-7314.79,-7317.43,-7320.07,-6177.89,-6183.55,-6194.14,-5555.67,-5559.82,-5563.98,-4645,-4652.72,-4667.15,-3796.55,-3802.22,-3807.88
"0.03_3_0.5_Northern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-6924.48,-6926.02,-6928.91,-6413.91,-6415.04,-6416.17,-2301.06,-2304.67,-2311.4,-1109.09,-1111.73,-1114.37,2323.22,2317.56,2306.97,4196.06,4191.91,4187.75,6947.45,6939.73,6925.3,9501.21,9495.54,9489.88
"0.06_3_0.5_Northern",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-3446.05,-3447.59,-3450.48,-2424.07,-2425.21,-2426.34,5813.55,5809.94,5803.21,8199.46,8196.82,8194.18,15074.88,15069.22,15058.64,18823.65,18819.5,18815.35,24336.13,24328.41,24313.98,29447.85,29442.18,29436.52
"0.01_6_0.5_Northern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-4630.93,-4632.47,-4635.36,-4461.3,-4462.43,-4463.56,-3098.3,-3101.91,-3108.64,-2702.29,-2704.93,-2707.57,-1565.39,-1571.05,-1581.64,-943.17,-947.32,-951.48,-32.5,-40.22,-54.65,815.95,810.28,804.62
"0.03_6_0.5_Northern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-2311.98,-2313.52,-2316.41,-1801.41,-1802.54,-1803.67,2311.44,2307.83,2301.1,3503.41,3500.77,3498.13,6935.72,6930.06,6919.47,8808.56,8804.41,8800.25,11559.95,11552.23,11537.8,14113.71,14108.04,14102.38
"0.06_6_0.5_Northern",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,1166.45,1164.91,1162.02,2188.43,2187.29,2186.16,10426.05,10422.44,10415.71,12811.96,12809.32,12806.68,19687.38,19681.72,19671.14,23436.15,23432,23427.85,28948.63,28940.91,28926.48,34060.35,34054.68,34049.02
"0.01_9_0.5_Northern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-18.43,-19.97,-22.86,151.2,150.07,148.94,1514.2,1510.59,1503.86,1910.21,1907.57,1904.93,3047.11,3041.45,3030.86,3669.33,3665.18,3661.02,4580,4572.28,4557.85,5428.45,5422.78,5417.12
"0.03_9_0.5_Northern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,2300.52,2298.98,2296.09,2811.09,2809.96,2808.83,6923.94,6920.33,6913.6,8115.91,8113.27,8110.63,11548.22,11542.56,11531.97,13421.06,13416.91,13412.75,16172.45,16164.73,16150.3,18726.21,18720.54,18714.88
"0.06_9_0.5_Northern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,5778.95,5777.41,5774.52,6800.93,6799.79,6798.66,15038.55,15034.94,15028.21,17424.46,17421.82,17419.18,24299.88,24294.22,24283.64,28048.65,28044.5,28040.35,33561.13,33553.41,33538.98,38672.85,38667.18,38661.52
"0.01_3_0.7_Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-8089.72,-8091.26,-8094.15,-7920.09,-7921.22,-7922.35,-6557.09,-6560.7,-6567.43,-6161.08,-6163.72,-6166.36,-5024.18,-5029.84,-5040.43,-4401.96,-4406.11,-4410.27,-3491.29,-3499.01,-3513.44,-2642.84,-2648.51,-2654.17
"0.03_3_0.7_Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-5770.77,-5772.31,-5775.2,-5260.2,-5261.33,-5262.46,-1147.35,-1150.96,-1157.69,44.62,41.98,39.34,3476.93,3471.27,3460.68,5349.77,5345.62,5341.46,8101.16,8093.44,8079.01,10654.92,10649.25,10643.59
"0.06_3_0.7_Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-2292.34,-2293.88,-2296.77,-1270.36,-1271.5,-1272.63,6967.26,6963.65,6956.92,9353.17,9350.53,9347.89,16228.59,16222.93,16212.35,19977.36,19973.21,19969.06,25489.84,25482.12,25467.69,30601.56,30595.89,30590.23
"0.01_6_0.7_Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-1632.22,-1633.76,-1636.65,-1462.59,-1463.72,-1464.85,-99.59,-103.2,-109.93,296.42,293.78,291.14,1433.32,1427.66,1417.07,2055.54,2051.39,2047.23,2966.21,2958.49,2944.06,3814.66,3808.99,3803.33
"0.03_6_0.7_Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,686.73,685.19,682.3,1197.3,1196.17,1195.04,5310.15,5306.54,5299.81,6502.12,6499.48,6496.84,9934.43,9928.77,9918.18,11807.27,11803.12,11798.96,14558.66,14550.94,14536.51,17112.42,17106.75,17101.09
"0.06_6_0.7_Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,4165.16,4163.62,4160.73,5187.14,5186,5184.87,13424.76,13421.15,13414.42,15810.67,15808.03,15805.39,22686.09,22680.43,22669.85,26434.86,26430.71,26426.56,31947.34,31939.62,31925.19,37059.06,37053.39,37047.73
"0.01_9_0.7_Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,4825.28,4823.74,4820.85,4994.91,4993.78,4992.65,6357.91,6354.3,6347.57,6753.92,6751.28,6748.64,7890.82,7885.16,7874.57,8513.04,8508.89,8504.73,9423.71,9415.99,9401.56,10272.16,10266.49,10260.83
"0.03_9_0.7_Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,7144.23,7142.69,7139.8,7654.8,7653.67,7652.54,11767.65,11764.04,11757.31,12959.62,12956.98,12954.34,16391.93,16386.27,16375.68,18264.77,18260.62,18256.46,21016.16,21008.44,20994.01,23569.92,23564.25,23558.59
"0.06_9_0.7_Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,10622.66,10621.12,10618.23,11644.64,11643.5,11642.37,19882.26,19878.65,19871.92,22268.17,22265.53,22262.89,29143.59,29137.93,29127.35,32892.36,32888.21,32884.06,38404.84,38397.12,38382.69,43516.56,43510.89,43505.23
"0.01_3_1.0_Northern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-6359.15,-6360.69,-6363.58,-6189.52,-6190.66,-6191.79,-4826.53,-4830.13,-4836.87,-4430.51,-4433.16,-4435.8,-3293.62,-3299.28,-3309.86,-2671.4,-2675.55,-2679.7,-1760.72,-1768.44,-1782.87,-912.28,-917.94,-923.6
"0.03_3_1.0_Northern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-4040.2,-4041.74,-4044.63,-3529.63,-3530.77,-3531.9,583.21,579.61,572.87,1775.19,1772.54,1769.9,5207.49,5201.83,5191.25,7080.33,7076.18,7072.03,9831.73,9824.01,9809.58,12385.48,12379.82,12374.16
