"","0.00%_Fixed_4.6","0.00%_Fixed_6.4","0.00%_Fixed_8.2","0.00%_Tracking_4.6","0.00%_Tracking_6.4","0.00%_Tracking_8.2","0.25%_Fixed_4.6","0.25%_Fixed_6.4","0.25%_Fixed_8.2","0.25%_Tracking_4.6","0.25%_Tracking_6.4","0.25%_Tracking_8.2","0.50%_Fixed_4.6","0.50%_Fixed_6.4","0.50%_Fixed_8.2","0.50%_Tracking_4.6","0.50%_Tracking_6.4","0.50%_Tracking_8.2","0.75%_Fixed_4.6","0.75%_Fixed_6.4","0.75%_Fixed_8.2","0.75%_Tracking_4.6","0.75%_Tracking_6.4","0.75%_Tracking_8.2","1.00%_Fixed_4.6","1.00%_Fixed_6.4","1.00%_Fixed_8.2","1.00%_Tracking_4.6","1.00%_Tracking_6.4","1.00%_Tracking_8.2"
"0.02_11_0.1_Northern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-714.76,-716.31,-719.19,-374.67,-375.8,-376.93,2363.25,2359.65,2352.92,3157.25,3154.61,3151.96,5441.85,5436.19,5425.61,6689.38,6685.23,6681.08,8520.41,8512.7,8498.26,10221.51,10215.85,10210.19
"0.03_11_0.1_Northern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,444.71,443.17,440.28,955.28,954.15,953.01,5068.12,5064.52,5057.79,6260.1,6257.46,6254.81,9692.4,9686.74,9676.16,11565.25,11561.09,11556.94,14316.64,14308.92,14294.49,16870.39,16864.73,16859.07
"0.04_11_0.1_Northern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,1604.19,1602.64,1599.76,2285.22,2284.09,2282.96,7772.99,7769.39,7762.66,9362.95,9360.31,9357.66,13942.96,13937.3,13926.72,16441.11,16436.96,16432.81,20112.86,20105.15,20090.71,23519.27,23513.61,23507.95
"0.02_14_0.1_Northern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-387.76,-389.31,-392.19,-47.67,-48.8,-49.93,2690.25,2686.65,2679.92,3484.25,3481.61,3478.96,5768.85,5763.19,5752.61,7016.38,7012.23,7008.08,8847.41,8839.7,8825.26,10548.51,10542.85,10537.19
"0.03_14_0.1_Northern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,771.71,770.17,767.28,1282.28,1281.15,1280.01,5395.12,5391.52,5384.79,6587.1,6584.46,6581.81,10019.4,10013.74,10003.16,11892.25,11888.09,11883.94,14643.64,14635.92,14621.49,17197.39,17191.73,17186.07
"0.04_14_0.1_Northern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,1931.19,1929.64,1926.76,2612.22,2611.09,2609.96,8099.99,8096.39,8089.66,9689.95,9687.31,9684.66,14269.96,14264.3,14253.72,16768.11,16763.96,16759.81,20439.86,20432.15,20417.71,23846.27,23840.61,23834.95
"0.02_17_0.1_Northern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-60.76,-62.31,-65.19,279.33,278.2,277.07,3017.25,3013.65,3006.92,3811.25,3808.61,3805.96,6095.85,6090.19,6079.61,7343.38,7339.23,7335.08,9174.41,9166.7,9152.26,10875.51,10869.85,10864.19
"0.03_17_0.1_Northern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,1098.71,1097.17,1094.28,1609.28,1608.15,1607.01,5722.12,5718.52,5711.79,6914.1,6911.46,6908.81,10346.4,10340.74,10330.16,12219.25,12215.09,12210.94,14970.64,14962.92,14948.49,17524.39,17518.73,17513.07
"0.04_17_0.1_Northern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,2258.19,2256.64,2253.76,2939.22,2938.09,2936.96,8426.99,8423.39,8416.66,10016.95,10014.31,10011.66,14596.96,14591.3,14580.72,17095.11,17090.96,17086.81,20766.86,20759.15,20744.71,24173.27,24167.61,24161.95
"0.02_11_0.3_Northern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,688.74,687.19,684.31,1028.83,1027.7,1026.57,3766.75,3763.15,3756.42,4560.75,4558.11,4555.46,6845.35,6839.69,6829.11,8092.88,8088.73,8084.58,9923.91,9916.2,9901.76,11625.01,11619.35,11613.69
"0.03_11_0.3_Northern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,1848.21,1846.67,1843.78,2358.78,2357.65,2356.51,6471.62,6468.02,6461.29,7663.6,7660.96,7658.31,11095.9,11090.24,11079.66,12968.75,12964.59,12960.44,15720.14,15712.42,15697.99,18273.89,18268.23,18262.57
"0.04_11_0.3_Northern",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,3007.69,3006.14,3003.26,3688.72,3687.59,3686.46,9176.49,9172.89,9166.16,10766.45,10763.81,10761.16,15346.46,15340.8,15330.22,17844.61,17840.46,17836.31,21516.36,21508.65,21494.21,24922.77,24917.11,24911.45
"0.02_14_0.3_Northern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,1669.74,1668.19,1665.31,2009.83,2008.7,2007.57,4747.75,4744.15,4737.42,5541.75,5539.11,5536.46,7826.35,7820.69,7810.11,9073.88,9069.73,9065.58,10904.91,10897.2,10882.76,12606.01,12600.35,12594.69
"0.03_14_0.3_Northern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,2829.21,2827.67,2824.78,3339.78,3338.65,3337.51,7452.62,7449.02,7442.29,8644.6,8641.96,8639.31,12076.9,12071.24,12060.66,13949.75,13945.59,13941.44,16701.14,16693.42,16678.99,19254.89,19249.23,19243.57
"0.04_14_0.3_Northern",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,3988.69,3987.14,3984.26,4669.72,4668.59,4667.46,10157.49,10153.89,10147.16,11747.45,11744.81,11742.16,16327.46,16321.8,16311.22,18825.61,18821.46,18817.31,22497.36,22489.65,22475.21,25903.77,25898.11,25892.45
"0.02_17_0.3_Northern",341.37,341.37,341.37,341.37,341.37,341.37,2650.74,2649.19,2646.31,2990.83,2989.7,2988.57,5728.75,5725.15,5718.42,6522.75,6520.11,6517.46,8807.35,8801.69,8791.11,10054.88,10050.73,10046.58,11885.91,11878.2,11863.76,13587.01,13581.35,13575.69
"0.03_17_0.3_Northern",341.37,341.37,341.37,341.37,341.37,341.37,3810.21,3808.67,3805.78,4320.78,4319.65,4318.51,8433.62,8430.02,8423.29,9625.6,9622.96,9620.31,13057.9,13052.24,13041.66,14930.75,14926.59,14922.44,17682.14,17674.42,17659.99,20235.89,20230.23,20224.57
"0.04_17_0.3_Northern",341.37,341.37,341.37,341.37,341.37,341.37,4969.69,4968.14,4965.26,5650.72,5649.59,5648.46,11138.49,11134.89,11128.16,12728.45,12725.81,12723.16,17308.46,17302.8,17292.22,19806.61,19802.46,19798.31,23478.36,23470.65,23456.21,26884.77,26879.11,26873.45
"0.02_11_0.5_Northern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,2092.24,2090.69,2087.81,2432.33,2431.2,2430.07,5170.25,5166.65,5159.92,5964.25,5961.61,5958.96,8248.85,8243.19,8232.61,9496.38,9492.23,9488.08,11327.41,11319.7,11305.26,13028.51,13022.85,13017.19
"0.03_11_0.5_Northern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,3251.71,3250.17,3247.28,3762.28,3761.15,3760.01,7875.12,7871.52,7864.79,9067.1,9064.46,9061.81,12499.4,12493.74,12483.16,14372.25,14368.09,14363.94,17123.64,17115.92,17101.49,19677.39,19671.73,19666.07
"0.04_11_0.5_Northern",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,4411.19,4409.64,4406.76,5092.22,5091.09,5089.96,10579.99,10576.39,10569.66,12169.95,12167.31,12164.66,16749.96,16744.3,16733.72,19248.11,19243.96,19239.81,22919.86,22912.15,22897.71,26326.27,26320.61,26314.95
"0.02_14_0.5_Northern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,3727.24,3725.69,3722.81,4067.33,4066.2,4065.07,6805.25,6801.65,6794.92,7599.25,7596.61,7593.96,9883.85,9878.19,9867.61,11131.38,11127.23,11123.08,12962.41,12954.7,12940.26,14663.51,14657.85,14652.19
"0.03_14_0.5_Northern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,4886.71,4885.17,4882.28,5397.28,5396.15,5395.01,9510.12,9506.52,9499.79,10702.1,10699.46,10696.81,14134.4,14128.74,14118.16,16007.25,16003.09,15998.94,18758.64,18750.92,18736.49,21312.39,21306.73,21301.07
"0.04_14_0.5_Northern",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,6046.19,6044.64,6041.76,6727.22,6726.09,6724.96,12214.99,12211.39,12204.66,13804.95,13802.31,13799.66,18384.96,18379.3,18368.72,20883.11,20878.96,20874.81,24554.86,24547.15,24532.71,27961.27,27955.61,27949.95
"0.02_17_0.5_Northern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,5362.24,5360.69,5357.81,5702.33,5701.2,5700.07,8440.25,8436.65,8429.92,9234.25,9231.61,9228.96,11518.85,11513.19,11502.61,12766.38,12762.23,12758.08,14597.41,14589.7,14575.26,16298.51,16292.85,16287.19
"0.03_17_0.5_Northern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,6521.71,6520.17,6517.28,7032.28,7031.15,7030.01,11145.12,11141.52,11134.79,12337.1,12334.46,12331.81,15769.4,15763.74,15753.16,17642.25,17638.09,17633.94,20393.64,20385.92,20371.49,22947.39,22941.73,22936.07
"0.04_17_0.5_Northern",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,7681.19,7679.64,7676.76,8362.22,8361.09,8359.96,13849.99,13846.39,13839.66,15439.95,15437.31,15434.66,20019.96,20014.3,20003.72,22518.11,22513.96,22509.81,26189.86,26182.15,26167.71,29596.27,29590.61,29584.95
"0.02_11_0.7_Northern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,3495.74,3494.19,3491.31,3835.83,3834.7,3833.57,6573.75,6570.15,6563.42,7367.75,7365.11,7362.46,9652.35,9646.69,9636.11,10899.88,10895.73,10891.58,12730.91,12723.2,12708.76,14432.01,14426.35,14420.69
"0.03_11_0.7_Northern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,4655.21,4653.67,4650.78,5165.78,5164.65,5163.51,9278.62,9275.02,9268.29,10470.6,10467.96,10465.31,13902.9,13897.24,13886.66,15775.75,15771.59,15767.44,18527.14,18519.42,18504.99,21080.89,21075.23,21069.57
"0.04_11_0.7_Northern",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,5814.69,5813.14,5810.26,6495.72,6494.59,6493.46,11983.49,11979.89,11973.16,13573.45,13570.81,13568.16,18153.46,18147.8,18137.22,20651.61,20647.46,20643.31,24323.36,24315.65,24301.21,27729.77,27724.11,27718.45
"0.02_14_0.7_Northern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,5784.74,5783.19,5780.31,6124.83,6123.7,6122.57,8862.75,8859.15,8852.42,9656.75,9654.11,9651.46,11941.35,11935.69,11925.11,13188.88,13184.73,13180.58,15019.91,15012.2,14997.76,16721.01,16715.35,16709.69
"0.03_14_0.7_Northern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,6944.21,6942.67,6939.78,7454.78,7453.65,7452.51,11567.62,11564.02,11557.29,12759.6,12756.96,12754.31,16191.9,16186.24,16175.66,18064.75,18060.59,18056.44,20816.14,20808.42,20793.99,23369.89,23364.23,23358.57
"0.04_14_0.7_Northern",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,8103.69,8102.14,8099.26,8784.72,8783.59,8782.46,14272.49,14268.89,14262.16,15862.45,15859.81,15857.16,20442.46,20436.8,20426.22,22940.61,22936.46,22932.31,26612.36,26604.65,26590.21,30018.77,30013.11,30007.45
"0.02_17_0.7_Northern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,8073.74,8072.19,8069.31,8413.83,8412.7,8411.57,11151.75,11148.15,11141.42,11945.75,11943.11,11940.46,14230.35,14224.69,14214.11,15477.88,15473.73,15469.58,17308.91,17301.2,17286.76,19010.01,19004.35,18998.69
"0.03_17_0.7_Northern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,9233.21,9231.67,9228.78,9743.78,9742.65,9741.51,13856.62,13853.02,13846.29,15048.6,15045.96,15043.31,18480.9,18475.24,18464.66,20353.75,20349.59,20345.44,23105.14,23097.42,23082.99,25658.89,25653.23,25647.57
"0.04_17_0.7_Northern",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,10392.69,10391.14,10388.26,11073.72,11072.59,11071.46,16561.49,16557.89,16551.16,18151.45,18148.81,18146.16,22731.46,22725.8,22715.22,25229.61,25225.46,25221.31,28901.36,28893.65,28879.21,32307.77,32302.11,32296.45
"0.02_11_1.0_Northern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,5600.99,5599.44,5596.56,5941.08,5939.95,5938.82,8679,8675.4,8668.67,9473,9470.36,9467.71,11757.6,11751.94,11741.36,13005.13,13000.98,12996.83,14836.16,14828.45,14814.01,16537.26,16531.6,16525.94
"0.03_11_1.0_Northern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,6760.46,6758.92,6756.03,7271.03,7269.9,7268.76,11383.87,11380.27,11373.54,12575.85,12573.21,12570.56,16008.15,16002.49,15991.91,17881,17876.84,17872.69,20632.39,20624.67,20610.24,23186.14,23180.48,23174.82
"0.04_11_1.0_Northern",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,7919.94,7918.39,7915.51,8600.97,8599.84,8598.71,14088.74,14085.14,14078.41,15678.7,15676.06,15673.41,20258.71,20253.05,20242.47,22756.86,22752.71,22748.56,26428.61,26420.9,26406.46,29835.02,29829.36,29823.7
"0.02_14_1.0_Northern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,8870.99,8869.44,8866.56,9211.08,9209.95,9208.82,11949,11945.4,11938.67,12743,12740.36,12737.71,15027.6,15021.94,15011.36,16275.13,16270.98,16266.83,18106.16,18098.45,18084.01,19807.26,19801.6,19795.94
"0.03_14_1.0_Northern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,10030.46,10028.92,10026.03,10541.03,10539.9,10538.76,14653.87,14650.27,14643.54,15845.85,15843.21,15840.56,19278.15,19272.49,19261.91,21151,21146.84,21142.69,23902.39,23894.67,23880.24,26456.14,26450.48,26444.82
"0.04_14_1.0_Northern",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,11189.94,11188.39,11185.51,11870.97,11869.84,11868.71,17358.74,17355.14,17348.41,18948.7,18946.06,18943.41,23528.71,23523.05,23512.47,26026.86,26022.71,26018.56,29698.61,29690.9,29676.46,33105.02,33099.36,33093.7
"0.02_17_1.0_Northern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,12140.99,12139.44,12136.56,12481.08,12479.95,12478.82,15219,15215.4,15208.67,16013,16010.36,16007.71,18297.6,18291.94,18281.36,19545.13,19540.98,19536.83,21376.16,21368.45,21354.01,23077.26,23071.6,23065.94
"0.03_17_1.0_Northern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,13300.46,13298.92,13296.03,13811.03,13809.9,13808.76,17923.87,17920.27,17913.54,19115.85,19113.21,19110.56,22548.15,22542.49,22531.91,24421,24416.84,24412.69,27172.39,27164.67,27150.24,29726.14,29720.48,29714.82
"0.04_17_1.0_Northern",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,14459.94,14458.39,14455.51,15140.97,15139.84,15138.71,20628.74,20625.14,20618.41,22218.7,22216.06,22213.41,26798.71,26793.05,26782.47,29296.86,29292.71,29288.56,32968.61,32960.9,32946.46,36375.02,36369.36,36363.7
"0.02_11_1.2_Northern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,7004.49,7002.94,7000.06,7344.58,7343.45,7342.32,10082.5,10078.9,10072.17,10876.5,10873.86,10871.21,13161.1,13155.44,13144.86,14408.63,14404.48,14400.33,16239.66,16231.95,16217.51,17940.76,17935.1,17929.44
"0.03_11_1.2_Northern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,8163.96,8162.42,8159.53,8674.53,8673.4,8672.26,12787.37,12783.77,12777.04,13979.35,13976.71,13974.06,17411.65,17405.99,17395.41,19284.5,19280.34,19276.19,22035.89,22028.17,22013.74,24589.64,24583.98,24578.32
"0.04_11_1.2_Northern",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,9323.44,9321.89,9319.01,10004.47,10003.34,10002.21,15492.24,15488.64,15481.91,17082.2,17079.56,17076.91,21662.21,21656.55,21645.97,24160.36,24156.21,24152.06,27832.11,27824.4,27809.96,31238.52,31232.86,31227.2
"0.02_14_1.2_Northern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,10928.49,10926.94,10924.06,11268.58,11267.45,11266.32,14006.5,14002.9,13996.17,14800.5,14797.86,14795.21,17085.1,17079.44,17068.86,18332.63,18328.48,18324.33,20163.66,20155.95,20141.51,21864.76,21859.1,21853.44
"0.03_14_1.2_Northern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,12087.96,12086.42,12083.53,12598.53,12597.4,12596.26,16711.37,16707.77,16701.04,17903.35,17900.71,17898.06,21335.65,21329.99,21319.41,23208.5,23204.34,23200.19,25959.89,25952.17,25937.74,28513.64,28507.98,28502.32
"0.04_14_1.2_Northern",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,13247.44,13245.89,13243.01,13928.47,13927.34,13926.21,19416.24,19412.64,19405.91,21006.2,21003.56,21000.91,25586.21,25580.55,25569.97,28084.36,28080.21,28076.06,31756.11,31748.4,31733.96,35162.52,35156.86,35151.2
"0.02_17_1.2_Northern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,14852.49,14850.94,14848.06,15192.58,15191.45,15190.32,17930.5,17926.9,17920.17,18724.5,18721.86,18719.21,21009.1,21003.44,20992.86,22256.63,22252.48,22248.33,24087.66,24079.95,24065.51,25788.76,25783.1,25777.44
"0.03_17_1.2_Northern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,16011.96,16010.42,16007.53,16522.53,16521.4,16520.26,20635.37,20631.77,20625.04,21827.35,21824.71,21822.06,25259.65,25253.99,25243.41,27132.5,27128.34,27124.19,29883.89,29876.17,29861.74,32437.64,32431.98,32426.32
"0.04_17_1.2_Northern",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,17171.44,17169.89,17167.01,17852.47,17851.34,17850.21,23340.24,23336.64,23329.91,24930.2,24927.56,24924.91,29510.21,29504.55,29493.97,32008.36,32004.21,32000.06,35680.11,35672.4,35657.96,39086.52,39080.86,39075.2
"0.02_11_1.5_Northern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,9109.74,9108.19,9105.31,9449.83,9448.7,9447.57,12187.75,12184.15,12177.42,12981.75,12979.11,12976.46,15266.35,15260.69,15250.11,16513.88,16509.73,16505.58,18344.91,18337.2,18322.76,20046.01,20040.35,20034.69
"0.03_11_1.5_Northern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,10269.21,10267.67,10264.78,10779.78,10778.65,10777.51,14892.62,14889.02,14882.29,16084.6,16081.96,16079.31,19516.9,19511.24,19500.66,21389.75,21385.59,21381.44,24141.14,24133.42,24118.99,26694.89,26689.23,26683.57
"0.04_11_1.5_Northern",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,11428.69,11427.14,11424.26,12109.72,12108.59,12107.46,17597.49,17593.89,17587.16,19187.45,19184.81,19182.16,23767.46,23761.8,23751.22,26265.61,26261.46,26257.31,29937.36,29929.65,29915.21,33343.77,33338.11,33332.45
"0.02_14_1.5_Northern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,14014.74,14013.19,14010.31,14354.83,14353.7,14352.57,17092.75,17089.15,17082.42,17886.75,17884.11,17881.46,20171.35,20165.69,20155.11,21418.88,21414.73,21410.58,23249.91,23242.2,23227.76,24951.01,24945.35,24939.69
"0.03_14_1.5_Northern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,15174.21,15172.67,15169.78,15684.78,15683.65,15682.51,19797.62,19794.02,19787.29,20989.6,20986.96,20984.31,24421.9,24416.24,24405.66,26294.75,26290.59,26286.44,29046.14,29038.42,29023.99,31599.89,31594.23,31588.57
"0.04_14_1.5_Northern",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,16333.69,16332.14,16329.26,17014.72,17013.59,17012.46,22502.49,22498.89,22492.16,24092.45,24089.81,24087.16,28672.46,28666.8,28656.22,31170.61,31166.46,31162.31,34842.36,34834.65,34820.21,38248.77,38243.11,38237.45
"0.02_17_1.5_Northern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,18919.74,18918.19,18915.31,19259.83,19258.7,19257.57,21997.75,21994.15,21987.42,22791.75,22789.11,22786.46,25076.35,25070.69,25060.11,26323.88,26319.73,26315.58,28154.91,28147.2,28132.76,29856.01,29850.35,29844.69
"0.03_17_1.5_Northern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,20079.21,20077.67,20074.78,20589.78,20588.65,20587.51,24702.62,24699.02,24692.29,25894.6,25891.96,25889.31,29326.9,29321.24,29310.66,31199.75,31195.59,31191.44,33951.14,33943.42,33928.99,36504.89,36499.23,36493.57
"0.04_17_1.5_Northern",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,21238.69,21237.14,21234.26,21919.72,21918.59,21917.46,27407.49,27403.89,27397.16,28997.45,28994.81,28992.16,33577.46,33571.8,33561.22,36075.61,36071.46,36067.31,39747.36,39739.65,39725.21,43153.77,43148.11,43142.45
"0.02_11_1.8_Northern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,11214.99,11213.44,11210.56,11555.08,11553.95,11552.82,14293,14289.4,14282.67,15087,15084.36,15081.71,17371.6,17365.94,17355.36,18619.13,18614.98,18610.83,20450.16,20442.45,20428.01,22151.26,22145.6,22139.94
"0.03_11_1.8_Northern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,12374.46,12372.92,12370.03,12885.03,12883.9,12882.76,16997.87,16994.27,16987.54,18189.85,18187.21,18184.56,21622.15,21616.49,21605.91,23495,23490.84,23486.69,26246.39,26238.67,26224.24,28800.14,28794.48,28788.82
"0.04_11_1.8_Northern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,13533.94,13532.39,13529.51,14214.97,14213.84,14212.71,19702.74,19699.14,19692.41,21292.7,21290.06,21287.41,25872.71,25867.05,25856.47,28370.86,28366.71,28362.56,32042.61,32034.9,32020.46,35449.02,35443.36,35437.7
"0.02_14_1.8_Northern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,17100.99,17099.44,17096.56,17441.08,17439.95,17438.82,20179,20175.4,20168.67,20973,20970.36,20967.71,23257.6,23251.94,23241.36,24505.13,24500.98,24496.83,26336.16,26328.45,26314.01,28037.26,28031.6,28025.94
"0.03_14_1.8_Northern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,18260.46,18258.92,18256.03,18771.03,18769.9,18768.76,22883.87,22880.27,22873.54,24075.85,24073.21,24070.56,27508.15,27502.49,27491.91,29381,29376.84,29372.69,32132.39,32124.67,32110.24,34686.14,34680.48,34674.82
"0.04_14_1.8_Northern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,19419.94,19418.39,19415.51,20100.97,20099.84,20098.71,25588.74,25585.14,25578.41,27178.7,27176.06,27173.41,31758.71,31753.05,31742.47,34256.86,34252.71,34248.56,37928.61,37920.9,37906.46,41335.02,41329.36,41323.7
"0.02_17_1.8_Northern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,22986.99,22985.44,22982.56,23327.08,23325.95,23324.82,26065,26061.4,26054.67,26859,26856.36,26853.71,29143.6,29137.94,29127.36,30391.13,30386.98,30382.83,32222.16,32214.45,32200.01,33923.26,33917.6,33911.94
"0.03_17_1.8_Northern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,24146.46,24144.92,24142.03,24657.03,24655.9,24654.76,28769.87,28766.27,28759.54,29961.85,29959.21,29956.56,33394.15,33388.49,33377.91,35267,35262.84,35258.69,38018.39,38010.67,37996.24,40572.14,40566.48,40560.82
"0.04_17_1.8_Northern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,25305.94,25304.39,25301.51,25986.97,25985.84,25984.71,31474.74,31471.14,31464.41,33064.7,33062.06,33059.41,37644.71,37639.05,37628.47,40142.86,40138.71,40134.56,43814.61,43806.9,43792.46,47221.02,47215.36,47209.7
"0.02_11_2.0_Northern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,12618.49,12616.94,12614.06,12958.58,12957.45,12956.32,15696.5,15692.9,15686.17,16490.5,16487.86,16485.21,18775.1,18769.44,18758.86,20022.63,20018.48,20014.33,21853.66,21845.95,21831.51,23554.76,23549.1,23543.44
"0.03_11_2.0_Northern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,13777.96,13776.42,13773.53,14288.53,14287.4,14286.26,18401.37,18397.77,18391.04,19593.35,19590.71,19588.06,23025.65,23019.99,23009.41,24898.5,24894.34,24890.19,27649.89,27642.17,27627.74,30203.64,30197.98,30192.32
"0.04_11_2.0_Northern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,14937.44,14935.89,14933.01,15618.47,15617.34,15616.21,21106.24,21102.64,21095.91,22696.2,22693.56,22690.91,27276.21,27270.55,27259.97,29774.36,29770.21,29766.06,33446.11,33438.4,33423.96,36852.52,36846.86,36841.2
"0.02_14_2.0_Northern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,19158.49,19156.94,19154.06,19498.58,19497.45,19496.32,22236.5,22232.9,22226.17,23030.5,23027.86,23025.21,25315.1,25309.44,25298.86,26562.63,26558.48,26554.33,28393.66,28385.95,28371.51,30094.76,30089.1,30083.44
"0.03_14_2.0_Northern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,20317.96,20316.42,20313.53,20828.53,20827.4,20826.26,24941.37,24937.77,24931.04,26133.35,26130.71,26128.06,29565.65,29559.99,29549.41,31438.5,31434.34,31430.19,34189.89,34182.17,34167.74,36743.64,36737.98,36732.32
"0.04_14_2.0_Northern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,21477.44,21475.89,21473.01,22158.47,22157.34,22156.21,27646.24,27642.64,27635.91,29236.2,29233.56,29230.91,33816.21,33810.55,33799.97,36314.36,36310.21,36306.06,39986.11,39978.4,39963.96,43392.52,43386.86,43381.2
"0.02_17_2.0_Northern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,25698.49,25696.94,25694.06,26038.58,26037.45,26036.32,28776.5,28772.9,28766.17,29570.5,29567.86,29565.21,31855.1,31849.44,31838.86,33102.63,33098.48,33094.33,34933.66,34925.95,34911.51,36634.76,36629.1,36623.44
"0.03_17_2.0_Northern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,26857.96,26856.42,26853.53,27368.53,27367.4,27366.26,31481.37,31477.77,31471.04,32673.35,32670.71,32668.06,36105.65,36099.99,36089.41,37978.5,37974.34,37970.19,40729.89,40722.17,40707.74,43283.64,43277.98,43272.32
